epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,274.354,3.82093,2.22273,0.71692,0,0,0,0,4.09452,3.48211,0.69456,0.000392084,0.000392084,0.000392084
24,284.916,3.49218,2.14229,0.74456,0,0,0,0,3.69169,3.40175,0.69548,0.000407629,0.000407629,0.000407629
25,290.82,3.25792,1.66712,0.73204,0,0,0,0,3.69169,3.40175,0.69548,0.000422976,0.000422976,0.000422976
26,303.195,4.03193,1.88112,0.7211,0,0,0,0,3.69169,3.40175,0.69548,0.000438125,0.000438125,0.000438125
27,310.266,3.70627,1.80384,0.73619,0,0,0,0,3.69169,3.40175,0.69548,0.000453076,0.000453076,0.000453076
28,318.142,4.032,1.83507,0.71694,0,0,0,0,3.69169,3.40175,0.69548,0.000467829,0.000467829,0.000467829
29,326.817,3.60011,1.81706,0.73761,0,0,0,0,3.52165,3.21579,0.69114,0.000482384,0.000482384,0.000482384
30,336.981,3.92104,1.70534,0.74064,0,0,0,0,3.52165,3.21579,0.69114,0.000496741,0.000496741,0.000496741
31,350.61,4.72991,1.91023,0.69895,0,0,0,0,3.52165,3.21579,0.69114,0.0005109,0.0005109,0.0005109
32,360.388,4.91734,1.96237,0.69897,0,0,0,0,3.52165,3.21579,0.69114,0.000524861,0.000524861,0.000524861
33,371.058,3.7796,1.65785,0.72867,0,0,0,0,3.52165,3.21579,0.69114,0.000538624,0.000538624,0.000538624
34,381.652,3.73886,1.60816,0.72607,0,0,0,0,3.52165,3.21579,0.69114,0.000552189,0.000552189,0.000552189
35,388.086,4.28166,1.95058,0.70407,0.005,0.0039,0.00748,0.00254,3.52708,2.98886,0.68861,0.000565556,0.000565556,0.000565556
36,396.195,3.50273,1.44435,0.71815,0.005,0.0039,0.00748,0.00254,3.52708,2.98886,0.68861,0.000578725,0.000578725,0.000578725
37,411.826,3.79369,1.5219,0.73657,0.005,0.0039,0.00748,0.00254,3.52708,2.98886,0.68861,0.000591696,0.000591696,0.000591696
38,422.56,3.37203,1.40253,0.71878,0.005,0.0039,0.00748,0.00254,3.52708,2.98886,0.68861,0.000604469,0.000604469,0.000604469
39,436.095,4.33149,1.61837,0.70366,0.005,0.0039,0.00748,0.00254,3.52708,2.98886,0.68861,0.000617044,0.000617044,0.000617044
40,444.978,3.26383,1.36125,0.74027,0.005,0.0039,0.00748,0.00254,3.52708,2.98886,0.68861,0.000629421,0.000629421,0.000629421
41,459.042,4.54815,1.94747,0.7081,0.005,0.0039,0.00748,0.00254,3.52708,2.98886,0.68861,0.0006416,0.0006416,0.0006416
42,466.701,3.71733,2.15883,0.7359,0.12083,0.09416,0.11882,0.03745,3.53637,2.69459,0.68842,0.000653581,0.000653581,0.000653581
43,479.836,3.52788,1.33153,0.69651,0.12083,0.09416,0.11882,0.03745,3.53637,2.69459,0.68842,0.000665364,0.000665364,0.000665364
44,488.611,3.30562,1.34959,0.70862,0.12083,0.09416,0.11882,0.03745,3.53637,2.69459,0.68842,0.000676949,0.000676949,0.000676949
45,497.274,3.6467,1.43623,0.72118,0.12083,0.09416,0.11882,0.03745,3.53637,2.69459,0.68842,0.000688336,0.000688336,0.000688336
46,506.639,3.61148,1.40371,0.6968,0.12083,0.09416,0.11882,0.03745,3.53637,2.69459,0.68842,0.000699525,0.000699525,0.000699525
47,516.884,3.52662,1.52579,0.72085,0.12083,0.09416,0.11882,0.03745,3.53637,2.69459,0.68842,0.000710516,0.000710516,0.000710516
48,524.499,3.69021,1.461,0.69822,0.12083,0.09416,0.11882,0.03745,3.53637,2.69459,0.68842,0.000721309,0.000721309,0.000721309
49,532.54,3.97256,1.52917,0.68701,0.12083,0.09416,0.11882,0.03745,3.53637,2.69459,0.68842,0.000731904,0.000731904,0.000731904
50,547.728,3.59008,1.38154,0.69105,0.37083,0.28896,0.3079,0.09344,3.54671,2.34302,0.68862,0.000742301,0.000742301,0.000742301
51,554.418,3.29716,1.33695,0.76219,0.37083,0.28896,0.3079,0.09344,3.54671,2.34302,0.68862,0.0007525,0.0007525,0.0007525
52,566.723,3.84432,1.43925,0.68087,0.37083,0.28896,0.3079,0.09344,3.54671,2.34302,0.68862,0.000762501,0.000762501,0.000762501
53,573.916,3.71216,1.57143,0.68933,0.37083,0.28896,0.3079,0.09344,3.54671,2.34302,0.68862,0.000772304,0.000772304,0.000772304
54,588.03,4.29451,1.59684,0.65061,0.37083,0.28896,0.3079,0.09344,3.54671,2.34302,0.68862,0.000781909,0.000781909,0.000781909
55,597.638,3.72973,1.52715,0.72039,0.37083,0.28896,0.3079,0.09344,3.54671,2.34302,0.68862,0.000791316,0.000791316,0.000791316
56,609.009,3.50761,1.33894,0.68763,0.37083,0.28896,0.3079,0.09344,3.54671,2.34302,0.68862,0.000800525,0.000800525,0.000800525
57,615.926,3.46809,1.54061,0.75538,0.37083,0.28896,0.3079,0.09344,3.54671,2.34302,0.68862,0.000809536,0.000809536,0.000809536
58,626.223,3.83371,1.50751,0.67628,0.37083,0.28896,0.3079,0.09344,3.54671,2.34302,0.68862,0.000818349,0.000818349,0.000818349
59,634.734,3.66597,1.36543,0.67424,0.37083,0.28896,0.3079,0.09344,3.54671,2.34302,0.68862,0.000826964,0.000826964,0.000826964
60,643.952,3.88401,1.71091,0.66489,0.43083,0.33571,0.3428,0.10513,3.50101,1.92743,0.68163,0.000835381,0.000835381,0.000835381
61,651.497,3.38546,1.31948,0.68238,0.43083,0.33571,0.3428,0.10513,3.50101,1.92743,0.68163,0.0008436,0.0008436,0.0008436
62,659.671,3.33413,1.37625,0.71049,0.43083,0.33571,0.3428,0.10513,3.50101,1.92743,0.68163,0.000851621,0.000851621,0.000851621
63,676.558,3.63742,1.37546,0.68716,0.43083,0.33571,0.3428,0.10513,3.50101,1.92743,0.68163,0.000859444,0.000859444,0.000859444
64,685.012,3.74479,1.41474,0.69396,0.43083,0.33571,0.3428,0.10513,3.50101,1.92743,0.68163,0.000867069,0.000867069,0.000867069
65,693.71,3.40185,1.33022,0.70831,0.43083,0.33571,0.3428,0.10513,3.50101,1.92743,0.68163,0.000874496,0.000874496,0.000874496
66,700.507,3.44907,1.49633,0.6987,0.43083,0.33571,0.3428,0.10513,3.50101,1.92743,0.68163,0.000881725,0.000881725,0.000881725
67,710.015,3.77145,1.64565,0.70984,0.43083,0.33571,0.3428,0.10513,3.50101,1.92743,0.68163,0.000888756,0.000888756,0.000888756
68,722.895,3.71667,1.60344,0.71613,0.43083,0.33571,0.3428,0.10513,3.50101,1.92743,0.68163,0.000895589,0.000895589,0.000895589
69,728.339,3.32553,1.43132,0.7015,0.43083,0.33571,0.3428,0.10513,3.50101,1.92743,0.68163,0.000902224,0.000902224,0.000902224
70,742.102,3.91579,1.59954,0.68871,0.43083,0.33571,0.3428,0.10513,3.50101,1.92743,0.68163,0.000908661,0.000908661,0.000908661
71,756.912,3.95189,1.53669,0.67012,0.43083,0.33571,0.3428,0.10513,3.50101,1.92743,0.68163,0.0009149,0.0009149,0.0009149
72,763.411,3.28093,1.27904,0.70744,0.50833,0.3961,0.41327,0.13319,3.34041,1.54109,0.67475,0.000920941,0.000920941,0.000920941
73,772.391,3.22266,1.27115,0.69392,0.50833,0.3961,0.41327,0.13319,3.34041,1.54109,0.67475,0.000926784,0.000926784,0.000926784
74,783.342,3.42941,1.36673,0.69533,0.50833,0.3961,0.41327,0.13319,3.34041,1.54109,0.67475,0.000932429,0.000932429,0.000932429
75,796.423,3.68926,1.53968,0.68351,0.50833,0.3961,0.41327,0.13319,3.34041,1.54109,0.67475,0.000937876,0.000937876,0.000937876
76,804.085,3.11528,1.25375,0.69419,0.50833,0.3961,0.41327,0.13319,3.34041,1.54109,0.67475,0.000943125,0.000943125,0.000943125
77,811.692,3.89849,1.49333,0.67177,0.50833,0.3961,0.41327,0.13319,3.34041,1.54109,0.67475,0.000948176,0.000948176,0.000948176
78,817.78,2.87075,1.28027,0.7282,0.50833,0.3961,0.41327,0.13319,3.34041,1.54109,0.67475,0.000953029,0.000953029,0.000953029
79,829.438,3.95291,1.42261,0.66386,0.50833,0.3961,0.41327,0.13319,3.34041,1.54109,0.67475,0.000957684,0.000957684,0.000957684
80,839.276,3.57523,1.45636,0.68495,0.50833,0.3961,0.41327,0.13319,3.34041,1.54109,0.67475,0.000962141,0.000962141,0.000962141
81,853.506,3.73751,1.44234,0.6713,0.50833,0.3961,0.41327,0.13319,3.34041,1.54109,0.67475,0.0009664,0.0009664,0.0009664
82,867.004,4.46714,1.55813,0.65004,0.50833,0.3961,0.41327,0.13319,3.34041,1.54109,0.67475,0.000970461,0.000970461,0.000970461
83,881.942,3.95533,1.41391,0.66966,0.50833,0.3961,0.41327,0.13319,3.34041,1.54109,0.67475,0.000974324,0.000974324,0.000974324
84,894.213,4.71514,1.63486,0.64975,0.50833,0.3961,0.41327,0.13319,3.34041,1.54109,0.67475,0.000977989,0.000977989,0.000977989
85,905.51,4.04418,1.58152,0.66958,0.50833,0.3961,0.41327,0.13319,3.34041,1.54109,0.67475,0.000981456,0.000981456,0.000981456
86,913.329,3.11214,1.27862,0.6912,0.51833,0.4039,0.42634,0.13707,3.33795,1.32877,0.67742,0.000984725,0.000984725,0.000984725
87,921.154,3.92566,1.55907,0.66192,0.51833,0.4039,0.42634,0.13707,3.33795,1.32877,0.67742,0.000987796,0.000987796,0.000987796
88,928.363,3.67221,1.35268,0.67046,0.51833,0.4039,0.42634,0.13707,3.33795,1.32877,0.67742,0.000990669,0.000990669,0.000990669
89,937.282,4.02226,1.52661,0.66925,0.51833,0.4039,0.42634,0.13707,3.33795,1.32877,0.67742,0.000993344,0.000993344,0.000993344
90,949.541,4.12237,1.44828,0.65769,0.51833,0.4039,0.42634,0.13707,3.33795,1.32877,0.67742,0.000995821,0.000995821,0.000995821
91,956.897,3.64101,1.3073,0.6705,0.51833,0.4039,0.42634,0.13707,3.33795,1.32877,0.67742,0.0009981,0.0009981,0.0009981
92,967.331,3.50835,1.32465,0.68549,0.51833,0.4039,0.42634,0.13707,3.33795,1.32877,0.67742,0.00100018,0.00100018,0.00100018
93,977.731,3.71079,1.37649,0.69174,0.51833,0.4039,0.42634,0.13707,3.33795,1.32877,0.67742,0.00100206,0.00100206,0.00100206
94,985.678,3.36782,1.35098,0.70521,0.51833,0.4039,0.42634,0.13707,3.33795,1.32877,0.67742,0.00100375,0.00100375,0.00100375
95,995.814,3.92489,1.45834,0.67437,0.51833,0.4039,0.42634,0.13707,3.33795,1.32877,0.67742,0.00100524,0.00100524,0.00100524
96,1008.29,4.50521,1.56622,0.6532,0.51833,0.4039,0.42634,0.13707,3.33795,1.32877,0.67742,0.00100653,0.00100653,0.00100653
97,1020.43,3.86764,1.49194,0.67941,0.51833,0.4039,0.42634,0.13707,3.33795,1.32877,0.67742,0.00100762,0.00100762,0.00100762
98,1026.67,3.41774,1.31347,0.67097,0.51833,0.4039,0.42634,0.13707,3.33795,1.32877,0.67742,0.00100851,0.00100851,0.00100851
99,1040.67,3.79259,1.39086,0.67087,0.51833,0.4039,0.42634,0.13707,3.33795,1.32877,0.67742,0.0010092,0.0010092,0.0010092
100,1050.79,3.52648,1.31967,0.68807,0.51833,0.4039,0.42634,0.13707,3.33795,1.32877,0.67742,0.0010097,0.0010097,0.0010097
101,1057.64,3.38241,1.36643,0.7312,0.51833,0.4039,0.42634,0.13707,3.33795,1.32877,0.67742,0.00101,0.00101,0.00101
102,1070.42,3.49908,1.26911,0.67944,0.53907,0.41169,0.44972,0.14016,3.3362,1.23319,0.67465,0.0010001,0.0010001,0.0010001
103,1081.89,4.2724,1.57443,0.63338,0.53907,0.41169,0.44972,0.14016,3.3362,1.23319,0.67465,0.0009902,0.0009902,0.0009902
104,1090.86,4.35126,1.61992,0.66194,0.53907,0.41169,0.44972,0.14016,3.3362,1.23319,0.67465,0.0009803,0.0009803,0.0009803
105,1103.78,4.06758,1.41758,0.64669,0.53907,0.41169,0.44972,0.14016,3.3362,1.23319,0.67465,0.0009704,0.0009704,0.0009704
106,1110.29,3.90491,1.60408,0.65788,0.53907,0.41169,0.44972,0.14016,3.3362,1.23319,0.67465,0.0009605,0.0009605,0.0009605
107,1121.13,3.46898,1.34318,0.67882,0.53907,0.41169,0.44972,0.14016,3.3362,1.23319,0.67465,0.0009506,0.0009506,0.0009506
108,1134.56,4.13069,1.40772,0.64326,0.53907,0.41169,0.44972,0.14016,3.3362,1.23319,0.67465,0.0009407,0.0009407,0.0009407
109,1144.92,3.40409,1.28108,0.69845,0.53907,0.41169,0.44972,0.14016,3.3362,1.23319,0.67465,0.0009308,0.0009308,0.0009308
110,1150.07,3.24762,1.36552,0.71094,0.53907,0.41169,0.44972,0.14016,3.3362,1.23319,0.67465,0.0009209,0.0009209,0.0009209
111,1161.27,3.40676,1.31058,0.67839,0.53907,0.41169,0.44972,0.14016,3.3362,1.23319,0.67465,0.000911,0.000911,0.000911
112,1175.34,3.80933,1.35296,0.66821,0.53907,0.41169,0.44972,0.14016,3.3362,1.23319,0.67465,0.0009011,0.0009011,0.0009011
113,1184.35,3.56708,1.3567,0.68532,0.53907,0.41169,0.44972,0.14016,3.3362,1.23319,0.67465,0.0008912,0.0008912,0.0008912
114,1188.59,3.14443,1.7225,0.72508,0.53907,0.41169,0.44972,0.14016,3.3362,1.23319,0.67465,0.0008813,0.0008813,0.0008813
115,1204.19,3.73659,1.35668,0.66803,0.53907,0.41169,0.44972,0.14016,3.3362,1.23319,0.67465,0.0008714,0.0008714,0.0008714
116,1210.08,3.24033,1.24331,0.71633,0.53907,0.41169,0.44972,0.14016,3.3362,1.23319,0.67465,0.0008615,0.0008615,0.0008615
117,1217.28,3.17718,1.20036,0.69737,0.53907,0.41169,0.44972,0.14016,3.3362,1.23319,0.67465,0.0008516,0.0008516,0.0008516
118,1224.8,3.35009,1.23493,0.67675,0.57815,0.41039,0.48252,0.15915,3.26205,1.18864,0.67104,0.0008417,0.0008417,0.0008417
119,1241.19,3.96805,1.36104,0.63859,0.57815,0.41039,0.48252,0.15915,3.26205,1.18864,0.67104,0.0008318,0.0008318,0.0008318
120,1254.29,3.42246,1.22155,0.68258,0.57815,0.41039,0.48252,0.15915,3.26205,1.18864,0.67104,0.0008219,0.0008219,0.0008219
121,1264.44,3.50398,1.27429,0.66776,0.57815,0.41039,0.48252,0.15915,3.26205,1.18864,0.67104,0.000812,0.000812,0.000812
122,1280.7,3.8782,1.36098,0.66957,0.57815,0.41039,0.48252,0.15915,3.26205,1.18864,0.67104,0.0008021,0.0008021,0.0008021
123,1287.69,3.47635,1.30099,0.69046,0.57815,0.41039,0.48252,0.15915,3.26205,1.18864,0.67104,0.0007922,0.0007922,0.0007922
124,1300.12,3.66688,1.30645,0.66522,0.57815,0.41039,0.48252,0.15915,3.26205,1.18864,0.67104,0.0007823,0.0007823,0.0007823
125,1306.38,3.23433,1.2489,0.68292,0.57815,0.41039,0.48252,0.15915,3.26205,1.18864,0.67104,0.0007724,0.0007724,0.0007724
126,1312.16,3.18924,1.22153,0.69967,0.57815,0.41039,0.48252,0.15915,3.26205,1.18864,0.67104,0.0007625,0.0007625,0.0007625
127,1325.52,4.10063,1.59732,0.64257,0.57815,0.41039,0.48252,0.15915,3.26205,1.18864,0.67104,0.0007526,0.0007526,0.0007526
128,1331.08,3.38967,1.22828,0.65195,0.57815,0.41039,0.48252,0.15915,3.26205,1.18864,0.67104,0.0007427,0.0007427,0.0007427
129,1337.51,3.18311,1.24086,0.69741,0.57815,0.41039,0.48252,0.15915,3.26205,1.18864,0.67104,0.0007328,0.0007328,0.0007328
130,1353.44,3.56757,1.29532,0.69039,0.57815,0.41039,0.48252,0.15915,3.26205,1.18864,0.67104,0.0007229,0.0007229,0.0007229
131,1363.27,3.75851,1.38646,0.65572,0.57815,0.41039,0.48252,0.15915,3.26205,1.18864,0.67104,0.000713,0.000713,0.000713
132,1376.81,3.53928,1.30297,0.65511,0.57815,0.41039,0.48252,0.15915,3.26205,1.18864,0.67104,0.0007031,0.0007031,0.0007031
133,1386.38,3.32726,1.20015,0.6834,0.57815,0.41039,0.48252,0.15915,3.26205,1.18864,0.67104,0.0006932,0.0006932,0.0006932
134,1395.42,3.50408,1.227,0.65466,0.60141,0.42013,0.51182,0.1698,3.23433,1.16354,0.67207,0.0006833,0.0006833,0.0006833
135,1401.6,3.32913,1.36469,0.66907,0.60141,0.42013,0.51182,0.1698,3.23433,1.16354,0.67207,0.0006734,0.0006734,0.0006734
136,1411.27,3.31141,1.29088,0.71072,0.60141,0.42013,0.51182,0.1698,3.23433,1.16354,0.67207,0.0006635,0.0006635,0.0006635
137,1423.03,3.87994,1.31879,0.65528,0.60141,0.42013,0.51182,0.1698,3.23433,1.16354,0.67207,0.0006536,0.0006536,0.0006536
138,1437.03,3.53113,1.21536,0.6636,0.60141,0.42013,0.51182,0.1698,3.23433,1.16354,0.67207,0.0006437,0.0006437,0.0006437
139,1443.66,3.12141,1.14646,0.69635,0.60141,0.42013,0.51182,0.1698,3.23433,1.16354,0.67207,0.0006338,0.0006338,0.0006338
140,1452.53,3.51811,1.7188,0.6844,0.60141,0.42013,0.51182,0.1698,3.23433,1.16354,0.67207,0.0006239,0.0006239,0.0006239
141,1465.94,3.40057,1.19325,0.66389,0.60141,0.42013,0.51182,0.1698,3.23433,1.16354,0.67207,0.000614,0.000614,0.000614
142,1479.37,3.5282,1.28209,0.67949,0.60141,0.42013,0.51182,0.1698,3.23433,1.16354,0.67207,0.0006041,0.0006041,0.0006041
143,1490.02,3.64468,1.32332,0.65997,0.60141,0.42013,0.51182,0.1698,3.23433,1.16354,0.67207,0.0005942,0.0005942,0.0005942
144,1496.71,3.38678,1.35482,0.68413,0.60141,0.42013,0.51182,0.1698,3.23433,1.16354,0.67207,0.0005843,0.0005843,0.0005843
145,1502.01,3.30843,1.31311,0.6578,0.60141,0.42013,0.51182,0.1698,3.23433,1.16354,0.67207,0.0005744,0.0005744,0.0005744
146,1514.73,3.67635,1.22875,0.66023,0.60141,0.42013,0.51182,0.1698,3.23433,1.16354,0.67207,0.0005645,0.0005645,0.0005645
147,1525.22,3.29192,1.23406,0.68485,0.60141,0.42013,0.51182,0.1698,3.23433,1.16354,0.67207,0.0005546,0.0005546,0.0005546
148,1533.51,3.4221,1.22615,0.67253,0.60141,0.42013,0.51182,0.1698,3.23433,1.16354,0.67207,0.0005447,0.0005447,0.0005447
149,1546.28,3.44202,1.19167,0.67219,0.60141,0.42013,0.51182,0.1698,3.23433,1.16354,0.67207,0.0005348,0.0005348,0.0005348
150,1556.53,3.24856,1.13943,0.68904,0.62005,0.43342,0.52974,0.17551,3.19711,1.14438,0.6718,0.0005249,0.0005249,0.0005249
151,1562.29,3.11382,1.22017,0.70004,0.62005,0.43342,0.52974,0.17551,3.19711,1.14438,0.6718,0.000515,0.000515,0.000515
152,1570.81,3.35528,1.32624,0.70233,0.62005,0.43342,0.52974,0.17551,3.19711,1.14438,0.6718,0.0005051,0.0005051,0.0005051
153,1581.52,3.8343,1.56314,0.66644,0.62005,0.43342,0.52974,0.17551,3.19711,1.14438,0.6718,0.0004952,0.0004952,0.0004952
154,1590.35,3.52892,1.2249,0.66001,0.62005,0.43342,0.52974,0.17551,3.19711,1.14438,0.6718,0.0004853,0.0004853,0.0004853
155,1598.37,3.58537,1.35348,0.71199,0.62005,0.43342,0.52974,0.17551,3.19711,1.14438,0.6718,0.0004754,0.0004754,0.0004754
156,1614.98,3.95845,1.32379,0.6533,0.62005,0.43342,0.52974,0.17551,3.19711,1.14438,0.6718,0.0004655,0.0004655,0.0004655
157,1620.61,3.00854,1.18282,0.68392,0.62005,0.43342,0.52974,0.17551,3.19711,1.14438,0.6718,0.0004556,0.0004556,0.0004556
158,1626.61,3.24085,1.44404,0.68936,0.62005,0.43342,0.52974,0.17551,3.19711,1.14438,0.6718,0.0004457,0.0004457,0.0004457
159,1637.31,3.91981,1.35748,0.65099,0.62005,0.43342,0.52974,0.17551,3.19711,1.14438,0.6718,0.0004358,0.0004358,0.0004358
160,1642.9,2.94316,1.19206,0.7041,0.62005,0.43342,0.52974,0.17551,3.19711,1.14438,0.6718,0.0004259,0.0004259,0.0004259
161,1652.63,3.71845,1.24001,0.65698,0.62005,0.43342,0.52974,0.17551,3.19711,1.14438,0.6718,0.000416,0.000416,0.000416
162,1661.26,4.25809,1.67479,0.64364,0.62005,0.43342,0.52974,0.17551,3.19711,1.14438,0.6718,0.0004061,0.0004061,0.0004061
163,1675.37,3.66092,1.23658,0.65892,0.62005,0.43342,0.52974,0.17551,3.19711,1.14438,0.6718,0.0003962,0.0003962,0.0003962
164,1690.71,4.17683,1.40428,0.64046,0.62005,0.43342,0.52974,0.17551,3.19711,1.14438,0.6718,0.0003863,0.0003863,0.0003863
165,1697.88,3.41227,1.1858,0.65778,0.62005,0.43342,0.52974,0.17551,3.19711,1.14438,0.6718,0.0003764,0.0003764,0.0003764
166,1705.15,2.90349,1.16012,0.70675,0.58917,0.45909,0.53689,0.17936,3.16873,1.13598,0.67017,0.0003665,0.0003665,0.0003665
167,1715.2,3.16352,1.1264,0.67413,0.58917,0.45909,0.53689,0.17936,3.16873,1.13598,0.67017,0.0003566,0.0003566,0.0003566
168,1722.36,3.64063,1.53082,0.69221,0.58917,0.45909,0.53689,0.17936,3.16873,1.13598,0.67017,0.0003467,0.0003467,0.0003467
169,1731.57,3.48935,1.29509,0.66496,0.58917,0.45909,0.53689,0.17936,3.16873,1.13598,0.67017,0.0003368,0.0003368,0.0003368
170,1744.49,3.87801,1.43033,0.65311,0.58917,0.45909,0.53689,0.17936,3.16873,1.13598,0.67017,0.0003269,0.0003269,0.0003269
171,1755.67,3.63956,1.23578,0.65696,0.58917,0.45909,0.53689,0.17936,3.16873,1.13598,0.67017,0.000317,0.000317,0.000317
172,1761.77,3.17371,1.30175,0.68903,0.58917,0.45909,0.53689,0.17936,3.16873,1.13598,0.67017,0.0003071,0.0003071,0.0003071
173,1773.18,4.11003,1.47435,0.63647,0.58917,0.45909,0.53689,0.17936,3.16873,1.13598,0.67017,0.0002972,0.0002972,0.0002972
174,1781.34,3.0853,1.16177,0.6925,0.58917,0.45909,0.53689,0.17936,3.16873,1.13598,0.67017,0.0002873,0.0002873,0.0002873
175,1788.24,3.1556,1.15912,0.67589,0.58917,0.45909,0.53689,0.17936,3.16873,1.13598,0.67017,0.0002774,0.0002774,0.0002774
176,1798.34,4.11593,1.43992,0.64515,0.58917,0.45909,0.53689,0.17936,3.16873,1.13598,0.67017,0.0002675,0.0002675,0.0002675
177,1804.37,3.31908,1.64667,0.69402,0.58917,0.45909,0.53689,0.17936,3.16873,1.13598,0.67017,0.0002576,0.0002576,0.0002576
178,1810.02,2.84359,1.21453,0.68345,0.58917,0.45909,0.53689,0.17936,3.16873,1.13598,0.67017,0.0002477,0.0002477,0.0002477
179,1822.61,3.67765,1.24397,0.65409,0.58917,0.45909,0.53689,0.17936,3.16873,1.13598,0.67017,0.0002378,0.0002378,0.0002378
180,1836.12,3.90776,1.32688,0.65133,0.58917,0.45909,0.53689,0.17936,3.16873,1.13598,0.67017,0.0002279,0.0002279,0.0002279
181,1843.69,3.15175,1.11895,0.66993,0.58917,0.45909,0.53689,0.17936,3.16873,1.13598,0.67017,0.000218,0.000218,0.000218
182,1853.23,3.51419,1.2653,0.67302,0.595,0.46364,0.53639,0.18017,3.15803,1.1342,0.66892,0.0002081,0.0002081,0.0002081
183,1860.15,3.22813,1.21554,0.68634,0.595,0.46364,0.53639,0.18017,3.15803,1.1342,0.66892,0.0001982,0.0001982,0.0001982
184,1867.76,3.09765,1.17785,0.71497,0.595,0.46364,0.53639,0.18017,3.15803,1.1342,0.66892,0.0001883,0.0001883,0.0001883
185,1879.72,3.61221,1.35164,0.66921,0.595,0.46364,0.53639,0.18017,3.15803,1.1342,0.66892,0.0001784,0.0001784,0.0001784
186,1894.64,3.33892,1.21033,0.67301,0.595,0.46364,0.53639,0.18017,3.15803,1.1342,0.66892,0.0001685,0.0001685,0.0001685
187,1904,3.28362,1.1422,0.68304,0.595,0.46364,0.53639,0.18017,3.15803,1.1342,0.66892,0.0001586,0.0001586,0.0001586
188,1917.3,3.25532,1.18432,0.6765,0.595,0.46364,0.53639,0.18017,3.15803,1.1342,0.66892,0.0001487,0.0001487,0.0001487
189,1929.11,4.00223,1.3428,0.63659,0.595,0.46364,0.53639,0.18017,3.15803,1.1342,0.66892,0.0001388,0.0001388,0.0001388
190,1937.27,3.07024,1.23137,0.70038,0.595,0.46364,0.53639,0.18017,3.15803,1.1342,0.66892,0.0001289,0.0001289,0.0001289
