epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,374.59,3.16193,1.38625,0.70563,0.03333,0.02265,0.02919,0.00984,3.70259,2.74088,0.677,0.000177684,0.000177684,0.000177684
41,383.302,3.1021,1.34542,0.69948,0.05333,0.03624,0.0444,0.01477,3.65662,2.69538,0.67656,0.0001664,0.0001664,0.0001664
42,392.392,3.55471,1.4068,0.67781,0.05333,0.03624,0.0444,0.01477,3.65662,2.69538,0.67656,0.000154324,0.000154324,0.000154324
43,400.413,4.5281,2.00017,0.65552,0.06,0.04077,0.05354,0.01856,3.62112,2.64662,0.67583,0.000141456,0.000141456,0.000141456
44,408.859,3.39012,1.32892,0.68775,0.06,0.04077,0.05354,0.01856,3.62112,2.64662,0.67583,0.000127796,0.000127796,0.000127796
45,417.201,4.00154,1.45708,0.67056,0.08,0.05436,0.06852,0.02187,3.61048,2.60661,0.67594,0.000113344,0.000113344,0.000113344
46,425.356,3.03587,1.39239,0.72912,0.08,0.05436,0.06852,0.02187,3.61048,2.60661,0.67594,9.81e-05,9.81e-05,9.81e-05
47,433.491,4.53629,1.77772,0.65869,0.105,0.07135,0.08717,0.02792,3.60022,2.56802,0.67558,8.2064e-05,8.2064e-05,8.2064e-05
48,441.403,3.2556,1.32151,0.70285,0.105,0.07135,0.08717,0.02792,3.60022,2.56802,0.67558,6.5236e-05,6.5236e-05,6.5236e-05
49,449.144,3.67861,1.39883,0.67208,0.15167,0.10306,0.12179,0.0384,3.59448,2.53084,0.67542,4.7616e-05,4.7616e-05,4.7616e-05
50,456.731,4.7934,1.98907,0.63464,0.15167,0.10306,0.12179,0.0384,3.59448,2.53084,0.67542,2.9204e-05,2.9204e-05,2.9204e-05
