epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,2081.37,4.12836,1.71037,0.5957,0.13973,0.09106,0.07064,0.01712,4.44684,4.51433,0.57723,0.0045875,0.0045875,0.0045875
27,2158.56,3.99285,1.52857,0.60491,0.1612,0.10413,0.08312,0.02055,4.38974,3.35098,0.57487,0.004571,0.004571,0.004571
28,2229.05,4.08935,1.58559,0.59738,0.17663,0.10954,0.09141,0.02245,4.35302,2.81958,0.5727,0.0045545,0.0045545,0.0045545
29,2310.35,3.95249,1.58493,0.60954,0.15728,0.09321,0.07699,0.01813,4.45918,3.39496,0.57605,0.004538,0.004538,0.004538
30,2385.37,4.11558,1.58541,0.60671,0.15834,0.08675,0.07382,0.01827,4.47305,4.22819,0.58142,0.0045215,0.0045215,0.0045215
31,2455.33,4.01061,1.56734,0.61413,0.15834,0.08675,0.07382,0.01827,4.47305,4.22819,0.58142,0.004505,0.004505,0.004505
32,2521.9,4.14809,2.0958,0.6174,0.13709,0.08675,0.06981,0.01694,4.5192,4.59514,0.58141,0.0044885,0.0044885,0.0044885
33,2597.77,4.38878,1.9978,0.58308,0.11974,0.08449,0.06214,0.01559,4.44342,7.06726,0.57733,0.004472,0.004472,0.004472
34,2692.1,4.03915,1.50706,0.62065,0.11109,0.08344,0.05904,0.0158,4.27134,10.8257,0.57406,0.0044555,0.0044555,0.0044555
35,2777.85,4.04826,1.58963,0.59749,0.15801,0.10377,0.08171,0.02029,4.32207,3.73123,0.57307,0.004439,0.004439,0.004439
36,2859.63,4.09064,1.69328,0.61053,0.15801,0.10377,0.08171,0.02029,4.32207,3.73123,0.57307,0.0044225,0.0044225,0.0044225
37,2953.22,4.11263,1.75538,0.59116,0.20718,0.11893,0.10612,0.02584,4.2816,1.67388,0.57231,0.004406,0.004406,0.004406
38,3029.68,4.19418,1.90754,0.59362,0.22178,0.1202,0.1124,0.0273,4.30293,1.42862,0.57204,0.0043895,0.0043895,0.0043895
39,3101.64,4.03556,1.64094,0.59731,0.2271,0.12335,0.1163,0.02875,4.29452,1.42004,0.57193,0.004373,0.004373,0.004373
40,3184.65,4.01416,1.55764,0.59549,0.21401,0.11527,0.11094,0.02729,4.33534,1.42629,0.57324,0.0043565,0.0043565,0.0043565
41,3274.16,4.08871,1.56126,0.59076,0.22477,0.11563,0.11381,0.02699,4.3485,1.41116,0.57358,0.00434,0.00434,0.00434
42,3349.39,4.02954,1.65302,0.60011,0.22477,0.11563,0.11381,0.02699,4.3485,1.41116,0.57358,0.0043235,0.0043235,0.0043235
43,3433.51,3.96388,1.43755,0.60893,0.26523,0.13265,0.13709,0.03343,4.2478,1.36308,0.57031,0.004307,0.004307,0.004307
44,3509.15,3.91049,1.43076,0.60235,0.2811,0.13254,0.13974,0.03494,4.22556,1.33333,0.56986,0.0042905,0.0042905,0.0042905
45,3575.45,4.03454,1.60225,0.59294,0.25444,0.12325,0.12765,0.03149,4.30148,1.34751,0.57449,0.004274,0.004274,0.004274
46,3646.28,4.09921,1.5819,0.59068,0.25221,0.1264,0.13001,0.03184,4.2848,1.32944,0.57268,0.0042575,0.0042575,0.0042575
47,3715.14,3.951,1.58245,0.59292,0.25221,0.1264,0.13001,0.03184,4.2848,1.32944,0.57268,0.004241,0.004241,0.004241
48,3781.92,3.898,1.66869,0.59806,0.2634,0.13296,0.1356,0.03335,4.24434,1.31801,0.57077,0.0042245,0.0042245,0.0042245
49,3848.56,3.97349,1.64028,0.60644,0.26923,0.13879,0.14202,0.0356,4.19731,1.33372,0.5678,0.004208,0.004208,0.004208
50,3925.54,3.91317,1.67644,0.62234,0.24299,0.13858,0.13743,0.03342,4.19085,1.38674,0.56788,0.0041915,0.0041915,0.0041915
51,3998.58,3.97091,1.62349,0.59521,0.23832,0.14352,0.14111,0.03579,4.18582,1.38398,0.56872,0.004175,0.004175,0.004175
52,4076.56,3.92791,1.71929,0.61689,0.22264,0.12629,0.12155,0.03091,4.30842,1.35409,0.57178,0.0041585,0.0041585,0.0041585
53,4152.21,4.10217,1.57887,0.59162,0.22264,0.12629,0.12155,0.03091,4.30842,1.35409,0.57178,0.004142,0.004142,0.004142
54,4221.78,3.96806,1.54764,0.59824,0.2394,0.12593,0.1223,0.03051,4.30422,1.32306,0.57239,0.0041255,0.0041255,0.0041255
55,4297.54,3.91826,1.36923,0.59719,0.27181,0.14272,0.14337,0.03628,4.2041,1.29137,0.56881,0.004109,0.004109,0.004109
56,4375.43,4.0489,1.53203,0.5957,0.29362,0.15691,0.16045,0.03961,4.14722,1.28256,0.56537,0.0040925,0.0040925,0.0040925
57,4454.86,3.99495,1.55785,0.60661,0.29094,0.15281,0.15685,0.03806,4.16593,1.29122,0.56627,0.004076,0.004076,0.004076
58,4529.4,4.07598,2.47357,0.59111,0.29094,0.15281,0.15685,0.03806,4.16593,1.29122,0.56627,0.0040595,0.0040595,0.0040595
59,4605.71,3.99286,1.51465,0.61119,0.29347,0.15581,0.15822,0.039,4.15408,1.28909,0.56744,0.004043,0.004043,0.004043
60,4686.04,3.95001,1.52069,0.58786,0.27656,0.14956,0.14581,0.03637,4.18231,1.30721,0.56964,0.0040265,0.0040265,0.0040265
61,4768.21,3.98681,1.50424,0.58549,0.27202,0.14908,0.14452,0.03656,4.19009,1.31888,0.56969,0.00401,0.00401,0.00401
62,4843.66,3.95784,1.46034,0.588,0.28603,0.14982,0.15264,0.038,4.17826,1.32654,0.56822,0.0039935,0.0039935,0.0039935
63,4919.98,3.76802,1.41257,0.60455,0.30412,0.14956,0.15901,0.03963,4.16438,1.33092,0.56787,0.003977,0.003977,0.003977
64,4988.57,3.91446,1.50302,0.59401,0.30412,0.14956,0.15901,0.03963,4.16438,1.33092,0.56787,0.0039605,0.0039605,0.0039605
65,5066.98,3.96739,1.57072,0.5897,0.29721,0.14704,0.15591,0.03808,4.16824,1.35877,0.56621,0.003944,0.003944,0.003944
66,5141.7,3.97273,1.68815,0.58993,0.31417,0.15707,0.17018,0.04239,4.1081,1.37585,0.56451,0.0039275,0.0039275,0.0039275
67,5219.39,3.85426,1.47261,0.5879,0.30885,0.15791,0.16833,0.04229,4.10104,1.40283,0.56528,0.003911,0.003911,0.003911
68,5294.88,3.8611,1.52438,0.58482,0.3181,0.1589,0.17373,0.044,4.09328,1.38226,0.56586,0.0038945,0.0038945,0.0038945
69,5373.3,3.7715,1.50719,0.60039,0.3181,0.1589,0.17373,0.044,4.09328,1.38226,0.56586,0.003878,0.003878,0.003878
70,5450.53,3.82535,1.45689,0.59744,0.30396,0.15055,0.16283,0.04088,4.15058,1.32546,0.56676,0.0038615,0.0038615,0.0038615
71,5527.3,3.95955,1.65139,0.61794,0.28699,0.14551,0.15251,0.03818,4.19834,1.32196,0.56828,0.003845,0.003845,0.003845
72,5611.93,3.9023,1.48573,0.59238,0.28608,0.15087,0.15441,0.03891,4.18794,1.33489,0.56943,0.0038285,0.0038285,0.0038285
73,5688.91,3.95451,1.43204,0.59375,0.28506,0.15286,0.15463,0.03966,4.15509,1.34938,0.56927,0.003812,0.003812,0.003812
74,5780.38,3.77833,1.32507,0.60393,0.28684,0.15743,0.15891,0.03974,4.12947,1.35108,0.56798,0.0037955,0.0037955,0.0037955
75,5871.58,3.8961,1.54404,0.59273,0.28684,0.15743,0.15891,0.03974,4.12947,1.35108,0.56798,0.003779,0.003779,0.003779
76,5957.13,3.79926,1.41243,0.59009,0.2727,0.15675,0.15726,0.03829,4.15432,1.35689,0.56671,0.0037625,0.0037625,0.0037625
77,6033.76,3.82752,1.38719,0.59888,0.2692,0.15917,0.15922,0.04016,4.12453,1.33459,0.56578,0.003746,0.003746,0.003746
78,6122.44,3.92156,1.50146,0.5935,0.29861,0.16258,0.16365,0.04055,4.10646,1.28009,0.56547,0.0037295,0.0037295,0.0037295
79,6207.36,3.90273,1.44603,0.59328,0.28813,0.15481,0.15708,0.039,4.13813,1.2618,0.56655,0.003713,0.003713,0.003713
80,6295.2,3.9221,1.60997,0.60849,0.28813,0.15481,0.15708,0.039,4.13813,1.2618,0.56655,0.0036965,0.0036965,0.0036965
81,6381.6,3.93816,1.44848,0.59441,0.29397,0.15859,0.1647,0.04163,4.12939,1.24937,0.56708,0.00368,0.00368,0.00368
82,6468,3.81384,1.40823,0.60981,0.28398,0.15386,0.15956,0.03994,4.16503,1.26118,0.56682,0.0036635,0.0036635,0.0036635
83,6552.51,3.91713,1.46543,0.59255,0.28296,0.15318,0.15744,0.03983,4.17295,1.26776,0.56672,0.003647,0.003647,0.003647
84,6627.27,4.06714,1.62222,0.57841,0.31015,0.15885,0.16832,0.04225,4.13526,1.26404,0.56591,0.0036305,0.0036305,0.0036305
85,6710.52,3.82107,1.42408,0.59265,0.32362,0.16521,0.17873,0.04477,4.11478,1.26896,0.56387,0.003614,0.003614,0.003614
86,6789.08,3.81231,1.42872,0.59653,0.32362,0.16521,0.17873,0.04477,4.11478,1.26896,0.56387,0.0035975,0.0035975,0.0035975
87,6874.28,3.83133,1.37541,0.59242,0.34154,0.17413,0.1933,0.05012,4.08001,1.25211,0.56245,0.003581,0.003581,0.003581
88,6948.21,3.81347,1.43922,0.60585,0.34879,0.17476,0.19452,0.05156,4.046,1.23717,0.56341,0.0035645,0.0035645,0.0035645
89,7019.56,3.93308,1.76389,0.59536,0.32142,0.16352,0.1782,0.04518,4.11383,1.23591,0.56609,0.003548,0.003548,0.003548
90,7093.98,3.94457,1.52315,0.59721,0.32574,0.16626,0.17977,0.04574,4.09111,1.23989,0.56534,0.0035315,0.0035315,0.0035315
91,7169.93,3.88969,1.58236,0.5927,0.32574,0.16626,0.17977,0.04574,4.09111,1.23989,0.56534,0.003515,0.003515,0.003515
92,7246.47,3.82166,1.44225,0.60674,0.32335,0.17156,0.18805,0.04851,4.0693,1.28246,0.56463,0.0034985,0.0034985,0.0034985
93,7323.99,3.82626,1.43263,0.60531,0.335,0.16463,0.1857,0.04811,4.08501,1.27403,0.56443,0.003482,0.003482,0.003482
94,7391.41,3.66949,1.3738,0.60571,0.33712,0.16799,0.19038,0.04989,4.05953,1.2337,0.56494,0.0034655,0.0034655,0.0034655
95,7461.91,3.84438,1.35347,0.58811,0.30436,0.15286,0.16931,0.04285,4.14494,1.25827,0.56623,0.003449,0.003449,0.003449
96,7531.76,3.93026,1.52087,0.60151,0.28781,0.14494,0.16073,0.04011,4.18667,1.2793,0.56637,0.0034325,0.0034325,0.0034325
97,7603.58,3.98014,1.41598,0.58845,0.28781,0.14494,0.16073,0.04011,4.18667,1.2793,0.56637,0.003416,0.003416,0.003416
98,7675.74,3.85193,1.36496,0.59147,0.32513,0.16363,0.18351,0.04751,4.07582,1.27858,0.56372,0.0033995,0.0033995,0.0033995
99,7742.64,3.80162,1.4605,0.59958,0.34099,0.16935,0.19137,0.04971,4.05312,1.32809,0.56298,0.003383,0.003383,0.003383
100,7818.5,3.83457,1.39119,0.59792,0.32683,0.16295,0.17956,0.04412,4.09515,1.34961,0.56376,0.0033665,0.0033665,0.0033665
101,7886.55,3.87895,1.53496,0.59781,0.34265,0.17487,0.19436,0.04965,4.03537,1.31276,0.56315,0.00335,0.00335,0.00335
102,7955.78,3.87285,1.55796,0.5922,0.34265,0.17487,0.19436,0.04965,4.03537,1.31276,0.56315,0.0033335,0.0033335,0.0033335
103,8029.51,3.77351,1.30989,0.59555,0.33225,0.1683,0.19004,0.05039,4.0485,1.27264,0.56416,0.003317,0.003317,0.003317
104,8096.38,3.86126,1.52718,0.5934,0.30191,0.15328,0.16949,0.04267,4.14745,1.26075,0.56656,0.0033005,0.0033005,0.0033005
105,8175.18,3.99439,1.43957,0.57673,0.31414,0.15743,0.17414,0.04522,4.12115,1.23796,0.56661,0.003284,0.003284,0.003284
106,8249.43,3.77496,1.33995,0.59648,0.33694,0.1704,0.18947,0.04958,4.05916,1.21731,0.56592,0.0032675,0.0032675,0.0032675
107,8331.2,3.81532,1.33653,0.58804,0.35119,0.17581,0.19698,0.05047,4.04312,1.19725,0.56378,0.003251,0.003251,0.003251
108,8400.91,3.78337,1.34255,0.58799,0.35119,0.17581,0.19698,0.05047,4.04312,1.19725,0.56378,0.0032345,0.0032345,0.0032345
109,8469.78,3.73694,1.3774,0.59967,0.34309,0.17849,0.19774,0.0525,4.04167,1.18343,0.564,0.003218,0.003218,0.003218
110,8537.65,3.71322,1.44818,0.58836,0.3128,0.16494,0.17786,0.04825,4.09533,1.19856,0.56562,0.0032015,0.0032015,0.0032015
111,8606.57,3.85838,1.55148,0.58472,0.31883,0.16672,0.1794,0.04729,4.09057,1.20667,0.56501,0.003185,0.003185,0.003185
112,8675.43,4.00933,2.08226,0.56218,0.36172,0.18469,0.20843,0.05416,3.99562,1.23648,0.56218,0.0031685,0.0031685,0.0031685
113,8747.2,3.68868,1.37167,0.60019,0.36172,0.18469,0.20843,0.05416,3.99562,1.23648,0.56218,0.003152,0.003152,0.003152
114,8817.28,3.77833,1.47038,0.58502,0.35159,0.18868,0.21003,0.05475,3.98781,1.28974,0.56182,0.0031355,0.0031355,0.0031355
115,8895.94,3.75029,1.38564,0.58796,0.33498,0.17061,0.19028,0.04863,4.05739,1.28409,0.56388,0.003119,0.003119,0.003119
116,8966.53,3.72189,1.48772,0.59014,0.32617,0.16547,0.1906,0.04876,4.07527,1.29209,0.56446,0.0031025,0.0031025,0.0031025
117,9030.89,3.80014,1.47137,0.58663,0.3619,0.18022,0.21447,0.05567,3.99554,1.30755,0.56139,0.003086,0.003086,0.003086
118,9095.17,3.79316,1.52758,0.57045,0.38072,0.18968,0.21838,0.05647,3.94786,1.35555,0.55974,0.0030695,0.0030695,0.0030695
119,9162.16,3.88054,1.64658,0.58369,0.38072,0.18968,0.21838,0.05647,3.94786,1.35555,0.55974,0.003053,0.003053,0.003053
120,9235.71,3.85628,1.49673,0.58176,0.36291,0.18416,0.20493,0.0515,4.00324,1.3836,0.56183,0.0030365,0.0030365,0.0030365
121,9316.26,3.79607,1.38197,0.60104,0.35063,0.1755,0.19638,0.05058,4.04085,1.3494,0.56411,0.00302,0.00302,0.00302
122,9381.06,3.90604,1.42904,0.58458,0.35204,0.17235,0.19683,0.05143,4.05745,1.24717,0.56439,0.0030035,0.0030035,0.0030035
123,9456.03,3.91411,1.62817,0.59751,0.33434,0.16289,0.1849,0.04775,4.09985,1.2247,0.56554,0.002987,0.002987,0.002987
124,9528.63,3.92011,1.60835,0.58155,0.33434,0.16289,0.1849,0.04775,4.09985,1.2247,0.56554,0.0029705,0.0029705,0.0029705
125,9597.15,3.82215,1.46913,0.58661,0.33498,0.16683,0.18626,0.04872,4.09338,1.20955,0.56729,0.002954,0.002954,0.002954
126,9672.09,3.83048,1.37531,0.58281,0.3513,0.17198,0.19598,0.05043,4.0725,1.19515,0.56656,0.0029375,0.0029375,0.0029375
127,9742.82,3.69842,1.36164,0.59927,0.35586,0.17355,0.19838,0.05088,4.06355,1.20412,0.56483,0.002921,0.002921,0.002921
128,9807.6,3.69882,1.33539,0.61156,0.35511,0.17991,0.20647,0.05463,4.01646,1.20625,0.56298,0.0029045,0.0029045,0.0029045
129,9874.04,3.74916,1.40549,0.58215,0.33664,0.18416,0.20568,0.05543,3.9956,1.22183,0.56207,0.002888,0.002888,0.002888
130,9951.02,3.75976,1.44585,0.58905,0.33664,0.18416,0.20568,0.05543,3.9956,1.22183,0.56207,0.0028715,0.0028715,0.0028715
131,10025.1,3.75976,1.43289,0.59405,0.32352,0.17917,0.20005,0.05276,3.98724,1.27328,0.56193,0.002855,0.002855,0.002855
132,10099,3.70233,1.28137,0.59174,0.31305,0.17723,0.19533,0.05073,3.97573,1.34465,0.56113,0.0028385,0.0028385,0.0028385
133,10166.3,3.73277,1.4003,0.59536,0.29543,0.1829,0.19319,0.05043,3.96887,1.39919,0.56006,0.002822,0.002822,0.002822
134,10234.6,3.67056,1.34061,0.58577,0.32446,0.18017,0.198,0.05252,3.97408,1.33814,0.55947,0.0028055,0.0028055,0.0028055
135,10309.4,3.73255,1.37068,0.59561,0.32446,0.18017,0.198,0.05252,3.97408,1.33814,0.55947,0.002789,0.002789,0.002789
136,10381.7,3.71235,1.59417,0.59905,0.34449,0.18353,0.20329,0.05233,3.9761,1.24807,0.5601,0.0027725,0.0027725,0.0027725
137,10449.7,3.88874,1.45662,0.57715,0.33895,0.17933,0.19755,0.05155,4.01452,1.22768,0.56168,0.002756,0.002756,0.002756
138,10520.7,3.8508,1.50562,0.58258,0.35769,0.18525,0.21355,0.05593,4.00587,1.2338,0.56185,0.0027395,0.0027395,0.0027395
139,10598.6,3.71552,1.39991,0.59173,0.39467,0.19808,0.23348,0.06257,3.9498,1.24866,0.56108,0.002723,0.002723,0.002723
140,10662.9,3.77126,1.44516,0.57716,0.39835,0.20034,0.23561,0.06318,3.93629,1.2767,0.56038,0.0027065,0.0027065,0.0027065
141,10730.5,3.7514,1.44649,0.58707,0.39835,0.20034,0.23561,0.06318,3.93629,1.2767,0.56038,0.00269,0.00269,0.00269
142,10793.5,3.6743,1.40122,0.59382,0.3856,0.19598,0.22519,0.05969,3.9634,1.29315,0.56068,0.0026735,0.0026735,0.0026735
143,10864.5,3.74247,1.4697,0.59864,0.36329,0.1852,0.21129,0.05603,3.99834,1.29414,0.5616,0.002657,0.002657,0.002657
144,10933.2,3.8482,1.52543,0.58572,0.35137,0.17933,0.20276,0.05373,4.01109,1.26479,0.5616,0.0026405,0.0026405,0.0026405
145,11006.4,3.78777,1.48015,0.59481,0.35489,0.17907,0.205,0.05454,3.99915,1.23865,0.56151,0.002624,0.002624,0.002624
146,11076.7,3.70748,1.43533,0.59066,0.35489,0.17907,0.205,0.05454,3.99915,1.23865,0.56151,0.0026075,0.0026075,0.0026075
147,11157.9,3.74238,1.40128,0.58903,0.36975,0.1859,0.21544,0.0586,3.96988,1.2161,0.5614,0.002591,0.002591,0.002591
148,11227,3.79811,1.48839,0.57469,0.3748,0.19157,0.22264,0.06058,3.95297,1.20037,0.56076,0.0025745,0.0025745,0.0025745
149,11294.9,3.7255,1.47415,0.59067,0.37174,0.19487,0.2253,0.06043,3.94733,1.20156,0.55965,0.002558,0.002558,0.002558
150,11371.4,3.6664,1.31133,0.58551,0.36311,0.19351,0.22045,0.05938,3.96282,1.21306,0.55968,0.0025415,0.0025415,0.0025415
151,11450.5,3.69388,1.3478,0.57927,0.36888,0.1955,0.22657,0.05994,3.9575,1.21781,0.56034,0.002525,0.002525,0.002525
152,11521.6,3.80401,1.5985,0.58573,0.36888,0.1955,0.22657,0.05994,3.9575,1.21781,0.56034,0.0025085,0.0025085,0.0025085
153,11601.9,3.71164,1.30638,0.59626,0.37853,0.20034,0.23327,0.06305,3.94303,1.21694,0.56093,0.002492,0.002492,0.002492
154,11672.7,3.723,1.4046,0.59243,0.37122,0.19525,0.22679,0.0612,3.95887,1.23268,0.56093,0.0024755,0.0024755,0.0024755
155,11737.3,3.7189,1.33515,0.58747,0.36626,0.19269,0.2233,0.05959,3.96689,1.24139,0.56065,0.002459,0.002459,0.002459
156,11802.4,3.71198,1.5452,0.59342,0.36952,0.19097,0.22168,0.05959,3.95854,1.22892,0.56063,0.0024425,0.0024425,0.0024425
157,11878.5,3.75974,1.48114,0.59414,0.36952,0.19097,0.22168,0.05959,3.95854,1.22892,0.56063,0.002426,0.002426,0.002426
158,11946.8,3.84991,1.44368,0.58152,0.36091,0.18826,0.21819,0.05788,3.96441,1.25668,0.55973,0.0024095,0.0024095,0.0024095
159,12020.9,3.73325,1.44254,0.59095,0.36211,0.19246,0.22123,0.0591,3.94463,1.26086,0.55911,0.002393,0.002393,0.002393
160,12097,3.73766,1.42558,0.58169,0.38007,0.20364,0.23275,0.06219,3.92748,1.21631,0.55875,0.0023765,0.0023765,0.0023765
161,12171.6,3.81387,1.47603,0.58018,0.38555,0.20301,0.23323,0.06269,3.93742,1.18139,0.55922,0.00236,0.00236,0.00236
162,12241.7,3.73441,1.45341,0.58053,0.39033,0.20296,0.23484,0.06424,3.92573,1.16586,0.55992,0.0023435,0.0023435,0.0023435
163,12321.2,3.63932,1.30308,0.594,0.39033,0.20296,0.23484,0.06424,3.92573,1.16586,0.55992,0.002327,0.002327,0.002327
164,12387.2,3.60483,1.3347,0.60469,0.39789,0.20149,0.23789,0.06652,3.91376,1.17871,0.5593,0.0023105,0.0023105,0.0023105
165,12450.9,3.62784,1.44477,0.59755,0.38709,0.20175,0.24013,0.06661,3.92507,1.19354,0.55907,0.002294,0.002294,0.002294
166,12515.8,3.65583,1.38241,0.58788,0.38385,0.20244,0.23974,0.06695,3.92055,1.22479,0.55869,0.0022775,0.0022775,0.0022775
167,12589.3,3.68866,1.31115,0.57904,0.38945,0.20301,0.23952,0.06573,3.90686,1.24555,0.55838,0.002261,0.002261,0.002261
168,12666.2,3.66097,1.3379,0.58519,0.38945,0.20301,0.23952,0.06573,3.90686,1.24555,0.55838,0.0022445,0.0022445,0.0022445
169,12737.9,3.62311,1.42148,0.59843,0.40054,0.20338,0.24605,0.06756,3.91543,1.21341,0.55788,0.002228,0.002228,0.002228
170,12806.2,3.68235,1.39272,0.58449,0.39619,0.20081,0.24141,0.06562,3.9315,1.18562,0.55846,0.0022115,0.0022115,0.0022115
171,12876.9,3.68867,1.4556,0.58568,0.40441,0.20427,0.24586,0.06785,3.9115,1.17014,0.55824,0.002195,0.002195,0.002195
172,12948.4,3.64491,1.39893,0.59229,0.40841,0.20926,0.25037,0.06881,3.9011,1.16742,0.55844,0.0021785,0.0021785,0.0021785
173,13013.1,3.76592,1.54172,0.58041,0.40159,0.21194,0.24996,0.06958,3.89169,1.18222,0.55845,0.002162,0.002162,0.002162
174,13089.2,3.71725,1.35517,0.578,0.40159,0.21194,0.24996,0.06958,3.89169,1.18222,0.55845,0.0021455,0.0021455,0.0021455
175,13158.2,3.68152,1.38125,0.58895,0.39444,0.21273,0.24979,0.06977,3.87419,1.2119,0.55802,0.002129,0.002129,0.002129
176,13232.1,3.5875,1.22394,0.60351,0.37853,0.20443,0.23904,0.06828,3.88612,1.22814,0.55864,0.0021125,0.0021125,0.0021125
177,13304.7,3.7242,1.43653,0.57209,0.37066,0.19813,0.22997,0.06384,3.91454,1.22852,0.55966,0.002096,0.002096,0.002096
178,13380,3.72913,1.45499,0.58429,0.36292,0.19477,0.22262,0.06182,3.93878,1.20881,0.56035,0.0020795,0.0020795,0.0020795
179,13452.4,3.76424,1.39361,0.57951,0.36292,0.19477,0.22262,0.06182,3.93878,1.20881,0.56035,0.002063,0.002063,0.002063
180,13519.1,3.80976,1.43999,0.57634,0.36789,0.19871,0.22769,0.06113,3.93247,1.20465,0.55995,0.0020465,0.0020465,0.0020465
181,13591.1,3.75163,1.48721,0.57795,0.38517,0.20482,0.23765,0.06543,3.88697,1.20419,0.5587,0.00203,0.00203,0.00203
182,13668.1,3.67691,1.33883,0.58464,0.39018,0.20753,0.24267,0.06743,3.86128,1.19371,0.5578,0.0020135,0.0020135,0.0020135
183,13743.3,3.71233,1.3516,0.58643,0.38552,0.20606,0.2394,0.06605,3.87734,1.18473,0.55841,0.001997,0.001997,0.001997
184,13807.9,3.5595,1.32739,0.59625,0.37497,0.19892,0.23014,0.0641,3.90946,1.17816,0.56007,0.0019805,0.0019805,0.0019805
185,13882.4,3.68773,1.43782,0.59185,0.37497,0.19892,0.23014,0.0641,3.90946,1.17816,0.56007,0.001964,0.001964,0.001964
186,13949.5,3.73623,1.40673,0.58343,0.37218,0.19803,0.22724,0.06229,3.93771,1.18061,0.56065,0.0019475,0.0019475,0.0019475
187,14010.2,3.72508,1.67529,0.58986,0.38102,0.19543,0.23013,0.0628,3.94123,1.21524,0.55977,0.001931,0.001931,0.001931
