epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,176.444,4.30842,1.76822,0.72656,0,0,0,0,3.8054,3.31229,0.69476,0.000295848,0.000295848,0.000295848
20,188.247,5.60539,2.05362,0.6811,0,0,0,0,3.8054,3.31229,0.69476,0.000308522,0.000308522,0.000308522
21,196.98,3.36242,1.39956,0.72544,0,0,0,0,3.77655,3.2337,0.69229,0.0003208,0.0003208,0.0003208
22,207.433,4.30385,1.60236,0.69917,0,0,0,0,3.77655,3.2337,0.69229,0.000332682,0.000332682,0.000332682
23,215.253,3.01478,1.37917,0.73157,0,0,0,0,3.78073,3.14636,0.68926,0.000344168,0.000344168,0.000344168
24,224.411,4.71589,1.84324,0.67122,0,0,0,0,3.78073,3.14636,0.68926,0.000355258,0.000355258,0.000355258
25,234.057,4.69042,2.33255,0.67347,0,0,0,0,3.90242,3.06444,0.68682,0.000365952,0.000365952,0.000365952
26,242.951,3.37088,1.41929,0.75877,0,0,0,0,3.90242,3.06444,0.68682,0.00037625,0.00037625,0.00037625
27,252.195,4.39918,1.86314,0.68509,0,0,0,0,3.92601,2.98111,0.6842,0.000386152,0.000386152,0.000386152
28,263.396,4.75624,1.66108,0.64496,0,0,0,0,3.92601,2.98111,0.6842,0.000395658,0.000395658,0.000395658
29,271.293,3.45987,1.38847,0.74461,0.01833,0.01246,0.01283,0.00446,3.90373,2.8822,0.68091,0.000404768,0.000404768,0.000404768
30,278.908,3.62076,1.5934,0.7175,0.01833,0.01246,0.01283,0.00446,3.90373,2.8822,0.68091,0.000413482,0.000413482,0.000413482
31,289.785,4.40363,1.52587,0.666,0.045,0.03058,0.04089,0.01368,3.80902,2.76921,0.67782,0.0004218,0.0004218,0.0004218
32,299.703,3.94327,1.5828,0.71826,0.045,0.03058,0.04089,0.01368,3.80902,2.76921,0.67782,0.000429722,0.000429722,0.000429722
33,308.258,4.094,1.49758,0.65513,0.085,0.05776,0.07463,0.0241,3.75976,2.66324,0.67483,0.000437248,0.000437248,0.000437248
34,317.924,3.81322,1.41965,0.66959,0.085,0.05776,0.07463,0.0241,3.75976,2.66324,0.67483,0.000444378,0.000444378,0.000444378
35,326.451,4.44787,2.04395,0.66646,0.16167,0.10985,0.13665,0.03877,3.78645,2.57331,0.6735,0.000451112,0.000451112,0.000451112
36,335.525,3.50531,1.38973,0.69504,0.16167,0.10985,0.13665,0.03877,3.78645,2.57331,0.6735,0.00045745,0.00045745,0.00045745
37,343.65,3.31873,1.32439,0.69842,0.24833,0.16874,0.20096,0.05546,3.73454,2.49573,0.67217,0.000463392,0.000463392,0.000463392
38,352.213,3.82831,1.41194,0.67204,0.24833,0.16874,0.20096,0.05546,3.73454,2.49573,0.67217,0.000468938,0.000468938,0.000468938
39,361.748,4.85686,1.6493,0.64843,0.345,0.23443,0.27391,0.07528,3.68349,2.4215,0.67062,0.000474088,0.000474088,0.000474088
40,369.184,3.06439,1.3018,0.69274,0.345,0.23443,0.27391,0.07528,3.68349,2.4215,0.67062,0.000478842,0.000478842,0.000478842
41,380.405,4.24705,1.52626,0.6616,0.40167,0.27293,0.30832,0.08359,3.65655,2.36753,0.66873,0.0004832,0.0004832,0.0004832
42,389.286,3.63926,1.33163,0.6837,0.40167,0.27293,0.30832,0.08359,3.65655,2.36753,0.66873,0.000487162,0.000487162,0.000487162
43,398.353,3.26024,1.24181,0.68605,0.39667,0.26954,0.29266,0.07618,3.73776,2.3304,0.66694,0.000490728,0.000490728,0.000490728
44,406.783,3.12163,1.17822,0.73604,0.39667,0.26954,0.29266,0.07618,3.73776,2.3304,0.66694,0.000493898,0.000493898,0.000493898
45,417.281,3.81402,1.43381,0.67368,0.40167,0.27293,0.29529,0.0772,3.76332,2.27788,0.66873,0.000496672,0.000496672,0.000496672
46,424.033,2.79904,1.36514,0.69562,0.40167,0.27293,0.29529,0.0772,3.76332,2.27788,0.66873,0.00049905,0.00049905,0.00049905
47,432.797,3.46217,1.1811,0.68083,0.45167,0.30691,0.34088,0.09377,3.66375,2.20482,0.66944,0.000501032,0.000501032,0.000501032
48,442.035,5.47533,1.96897,0.62576,0.45167,0.30691,0.34088,0.09377,3.66375,2.20482,0.66944,0.000502618,0.000502618,0.000502618
49,451.378,3.27327,1.11479,0.68558,0.46,0.31257,0.34395,0.09132,3.68875,2.15825,0.66846,0.000503808,0.000503808,0.000503808
50,459.623,3.13873,1.12899,0.70176,0.46,0.31257,0.34395,0.09132,3.68875,2.15825,0.66846,0.000504602,0.000504602,0.000504602
51,468.965,5.10041,1.87141,0.62377,0.35667,0.24236,0.24502,0.05553,3.9149,2.17403,0.66581,0.000505,0.000505,0.000505
52,477.203,3.23784,1.18448,0.69772,0.35667,0.24236,0.24502,0.05553,3.9149,2.17403,0.66581,0.000505002,0.000505002,0.000505002
53,485.342,3.35261,1.23804,0.72723,0.35667,0.24236,0.24502,0.05553,3.9149,2.17403,0.66581,0.000504608,0.000504608,0.000504608
54,494.985,4.31114,1.37888,0.6423,0.31167,0.21178,0.20964,0.04672,3.9817,2.1507,0.66478,0.000503818,0.000503818,0.000503818
55,503.367,3.41163,1.2282,0.7082,0.31167,0.21178,0.20964,0.04672,3.9817,2.1507,0.66478,0.000502632,0.000502632,0.000502632
56,513.742,3.95512,1.4174,0.65541,0.31167,0.21178,0.20964,0.04672,3.9817,2.1507,0.66478,0.00050105,0.00050105,0.00050105
57,521.849,3.66316,1.39524,0.67884,0.37833,0.25708,0.26219,0.0613,3.84234,2.09802,0.66511,0.000499072,0.000499072,0.000499072
58,531.807,3.64216,1.21251,0.65428,0.37833,0.25708,0.26219,0.0613,3.84234,2.09802,0.66511,0.000496698,0.000496698,0.000496698
59,539.717,3.06208,1.13545,0.69801,0.37833,0.25708,0.26219,0.0613,3.84234,2.09802,0.66511,0.000493928,0.000493928,0.000493928
60,551.592,4.32351,1.41686,0.63166,0.46333,0.31484,0.33825,0.08624,3.66446,2.03396,0.66677,0.000490762,0.000490762,0.000490762
61,561.688,4.74986,1.61841,0.61392,0.46333,0.31484,0.33825,0.08624,3.66446,2.03396,0.66677,0.0004872,0.0004872,0.0004872
62,571.599,4.06758,1.33866,0.63985,0.46333,0.31484,0.33825,0.08624,3.66446,2.03396,0.66677,0.000483242,0.000483242,0.000483242
63,582.801,4.59539,1.54308,0.6133,0.45833,0.31144,0.3365,0.08013,3.70715,1.99982,0.6702,0.000478888,0.000478888,0.000478888
64,590.092,2.91057,1.12583,0.70295,0.45833,0.31144,0.3365,0.08013,3.70715,1.99982,0.6702,0.000474138,0.000474138,0.000474138
65,598.648,3.23964,1.1729,0.71245,0.45833,0.31144,0.3365,0.08013,3.70715,1.99982,0.6702,0.000468992,0.000468992,0.000468992
66,608.639,3.61823,1.2522,0.66951,0.49833,0.33862,0.38289,0.0923,3.65955,1.93123,0.67034,0.00046345,0.00046345,0.00046345
67,616.062,3.18255,1.33247,0.722,0.49833,0.33862,0.38289,0.0923,3.65955,1.93123,0.67034,0.000457512,0.000457512,0.000457512
68,624.724,3.71329,1.23865,0.67771,0.49833,0.33862,0.38289,0.0923,3.65955,1.93123,0.67034,0.000451178,0.000451178,0.000451178
69,635.962,4.17398,1.40208,0.65374,0.54833,0.37259,0.44662,0.11716,3.55018,1.86186,0.66856,0.000444448,0.000444448,0.000444448
70,644.911,4.50325,1.58317,0.62293,0.54833,0.37259,0.44662,0.11716,3.55018,1.86186,0.66856,0.000437322,0.000437322,0.000437322
71,653.004,3.092,1.09129,0.70657,0.54833,0.37259,0.44662,0.11716,3.55018,1.86186,0.66856,0.0004298,0.0004298,0.0004298
72,660.387,2.87605,1.10126,0.73411,0.6,0.4077,0.49838,0.1507,3.40169,1.78401,0.66723,0.000421882,0.000421882,0.000421882
73,671.637,3.7879,1.27446,0.66079,0.6,0.4077,0.49838,0.1507,3.40169,1.78401,0.66723,0.000413568,0.000413568,0.000413568
74,679.721,2.8018,1.00864,0.71172,0.6,0.4077,0.49838,0.1507,3.40169,1.78401,0.66723,0.000404858,0.000404858,0.000404858
75,687.668,3.2345,1.05021,0.68374,0.615,0.41789,0.50478,0.16137,3.36641,1.72872,0.66689,0.000395752,0.000395752,0.000395752
76,695.941,2.97139,1.0807,0.72147,0.615,0.41789,0.50478,0.16137,3.36641,1.72872,0.66689,0.00038625,0.00038625,0.00038625
77,704.4,3.00399,1.0375,0.68723,0.615,0.41789,0.50478,0.16137,3.36641,1.72872,0.66689,0.000376352,0.000376352,0.000376352
78,712.077,3.54201,1.40801,0.66587,0.62,0.42129,0.50944,0.16032,3.37619,1.68762,0.66852,0.000366058,0.000366058,0.000366058
79,720.429,3.22773,1.06361,0.67604,0.62,0.42129,0.50944,0.16032,3.37619,1.68762,0.66852,0.000355368,0.000355368,0.000355368
80,727.688,2.69613,1.04455,0.69184,0.62,0.42129,0.50944,0.16032,3.37619,1.68762,0.66852,0.000344282,0.000344282,0.000344282
81,735.795,3.01506,1.05738,0.69715,0.62333,0.42356,0.5182,0.16455,3.36549,1.63626,0.67111,0.0003328,0.0003328,0.0003328
82,745.739,3.45678,1.13642,0.66537,0.62333,0.42356,0.5182,0.16455,3.36549,1.63626,0.67111,0.000320922,0.000320922,0.000320922
83,754.078,3.16679,1.06022,0.67885,0.62333,0.42356,0.5182,0.16455,3.36549,1.63626,0.67111,0.000308648,0.000308648,0.000308648
84,762.003,3.37627,1.54698,0.71099,0.64667,0.43941,0.54032,0.16991,3.33967,1.59335,0.67189,0.000295978,0.000295978,0.000295978
85,770.938,3.15745,1.05545,0.68219,0.64667,0.43941,0.54032,0.16991,3.33967,1.59335,0.67189,0.000282912,0.000282912,0.000282912
86,780.515,3.23013,1.12784,0.68152,0.64667,0.43941,0.54032,0.16991,3.33967,1.59335,0.67189,0.00026945,0.00026945,0.00026945
87,787.832,3.13965,1.58331,0.67829,0.64667,0.43941,0.54032,0.16991,3.33967,1.59335,0.67189,0.000255592,0.000255592,0.000255592
88,795.66,3.20072,1.1073,0.68656,0.65,0.44168,0.54785,0.17778,3.29578,1.52561,0.6716,0.000241338,0.000241338,0.000241338
89,805.641,4.62076,1.45011,0.61831,0.65,0.44168,0.54785,0.17778,3.29578,1.52561,0.6716,0.000226688,0.000226688,0.000226688
90,813.413,3.04494,1.0544,0.69231,0.65,0.44168,0.54785,0.17778,3.29578,1.52561,0.6716,0.000211642,0.000211642,0.000211642
91,820.763,3.032,1.07102,0.67031,0.65,0.44168,0.54785,0.17778,3.29578,1.52561,0.6716,0.0001962,0.0001962,0.0001962
92,828.789,3.366,1.20342,0.66559,0.64667,0.43941,0.54159,0.1729,3.29301,1.47366,0.67014,0.000180362,0.000180362,0.000180362
93,836.169,3.49849,1.54675,0.6637,0.64667,0.43941,0.54159,0.1729,3.29301,1.47366,0.67014,0.000164128,0.000164128,0.000164128
94,843.923,3.04139,1.17304,0.69049,0.64667,0.43941,0.54159,0.1729,3.29301,1.47366,0.67014,0.000147498,0.000147498,0.000147498
95,851.01,2.87438,1.02908,0.69132,0.64667,0.43941,0.54159,0.1729,3.29301,1.47366,0.67014,0.000130472,0.000130472,0.000130472
96,858.13,3.215,1.19794,0.67463,0.645,0.43828,0.53592,0.17089,3.28516,1.41258,0.66958,0.00011305,0.00011305,0.00011305
97,865.27,3.04428,1.07622,0.67462,0.645,0.43828,0.53592,0.17089,3.28516,1.41258,0.66958,9.5232e-05,9.5232e-05,9.5232e-05
98,872.566,2.7202,0.98804,0.70143,0.645,0.43828,0.53592,0.17089,3.28516,1.41258,0.66958,7.7018e-05,7.7018e-05,7.7018e-05
99,879.478,4.7437,2.55082,0.61823,0.645,0.43828,0.53592,0.17089,3.28516,1.41258,0.66958,5.8408e-05,5.8408e-05,5.8408e-05
100,886.871,3.4097,1.20552,0.65247,0.64,0.43488,0.53397,0.17206,3.27055,1.34821,0.66927,3.9402e-05,3.9402e-05,3.9402e-05
