epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
226,4272.67,3.74577,1.24684,0.62487,0.42507,0.23797,0.31121,0.08855,3.80549,1.14391,0.58951,0.000545,0.000545,0.000545
227,4294.43,3.89819,1.36301,0.5939,0.42507,0.23797,0.31121,0.08855,3.80549,1.14391,0.58951,0.0005252,0.0005252,0.0005252
228,4310.26,3.70321,1.31996,0.62447,0.42507,0.23797,0.31121,0.08855,3.80549,1.14391,0.58951,0.0005054,0.0005054,0.0005054
229,4334.5,3.81381,1.33978,0.60765,0.42507,0.23797,0.31121,0.08855,3.80549,1.14391,0.58951,0.0004856,0.0004856,0.0004856
230,4357.59,3.73161,1.19969,0.60388,0.42507,0.23797,0.31121,0.08855,3.80549,1.14391,0.58951,0.0004658,0.0004658,0.0004658
231,4386.88,3.6349,1.35254,0.62026,0.42507,0.23797,0.31121,0.08855,3.80549,1.14391,0.58951,0.000446,0.000446,0.000446
232,4407.89,3.82777,1.32141,0.61334,0.42515,0.24371,0.31481,0.09151,3.78802,1.14017,0.58874,0.0004262,0.0004262,0.0004262
233,4430.92,3.56089,1.25159,0.6229,0.42515,0.24371,0.31481,0.09151,3.78802,1.14017,0.58874,0.0004064,0.0004064,0.0004064
234,4452.7,3.60333,1.29513,0.63003,0.42515,0.24371,0.31481,0.09151,3.78802,1.14017,0.58874,0.0003866,0.0003866,0.0003866
235,4474.91,3.48947,1.18202,0.65435,0.42515,0.24371,0.31481,0.09151,3.78802,1.14017,0.58874,0.0003668,0.0003668,0.0003668
236,4494.1,3.55949,1.19042,0.6285,0.42515,0.24371,0.31481,0.09151,3.78802,1.14017,0.58874,0.000347,0.000347,0.000347
237,4511.27,3.58956,1.61149,0.63386,0.42298,0.24241,0.313,0.0906,3.78873,1.1427,0.5882,0.0003272,0.0003272,0.0003272
238,4528.44,3.64323,1.25871,0.63248,0.42298,0.24241,0.313,0.0906,3.78873,1.1427,0.5882,0.0003074,0.0003074,0.0003074
239,4546.46,3.75957,1.3958,0.62574,0.42298,0.24241,0.313,0.0906,3.78873,1.1427,0.5882,0.0002876,0.0002876,0.0002876
240,4567.02,3.5877,1.23707,0.62203,0.42298,0.24241,0.313,0.0906,3.78873,1.1427,0.5882,0.0002678,0.0002678,0.0002678
241,4588.73,3.62927,1.30224,0.62253,0.42298,0.24241,0.313,0.0906,3.78873,1.1427,0.5882,0.000248,0.000248,0.000248
242,4613.34,3.64354,1.21085,0.62602,0.41875,0.24093,0.30788,0.08939,3.79784,1.13747,0.58811,0.0002282,0.0002282,0.0002282
243,4631.22,3.64394,1.1978,0.62212,0.41875,0.24093,0.30788,0.08939,3.79784,1.13747,0.58811,0.0002084,0.0002084,0.0002084
244,4650.82,3.45541,1.16084,0.63706,0.41875,0.24093,0.30788,0.08939,3.79784,1.13747,0.58811,0.0001886,0.0001886,0.0001886
245,4670.6,3.60496,1.15893,0.61284,0.41875,0.24093,0.30788,0.08939,3.79784,1.13747,0.58811,0.0001688,0.0001688,0.0001688
246,4690.87,3.63065,1.23697,0.62701,0.41875,0.24093,0.30788,0.08939,3.79784,1.13747,0.58811,0.000149,0.000149,0.000149
247,4706.76,3.58284,1.2669,0.62469,0.41875,0.24093,0.30788,0.08939,3.79784,1.13747,0.58811,0.0001292,0.0001292,0.0001292
248,4724.87,3.55382,1.14747,0.62558,0.41954,0.23871,0.30564,0.08879,3.80113,1.13709,0.58803,0.0001094,0.0001094,0.0001094
249,4741.6,3.57613,1.23106,0.61958,0.41954,0.23871,0.30564,0.08879,3.80113,1.13709,0.58803,8.96e-05,8.96e-05,8.96e-05
250,4760.43,3.55915,1.28188,0.63918,0.41954,0.23871,0.30564,0.08879,3.80113,1.13709,0.58803,6.98e-05,6.98e-05,6.98e-05
