epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,6939.95,3.23997,1.37839,0.82928,0.40717,0.24717,0.29045,0.08489,3.35755,1.28631,0.78591,0.001964,0.001964,0.001964
186,6976.97,3.43969,1.29071,0.77883,0.40717,0.24717,0.29045,0.08489,3.35755,1.28631,0.78591,0.0019475,0.0019475,0.0019475
187,7021.52,3.43384,1.23928,0.75637,0.42174,0.25573,0.30138,0.08946,3.34164,1.27196,0.7854,0.001931,0.001931,0.001931
188,7053.16,3.32389,1.36528,0.80653,0.42174,0.25573,0.30138,0.08946,3.34164,1.27196,0.7854,0.0019145,0.0019145,0.0019145
189,7090.19,3.40313,1.41131,0.83651,0.42174,0.25573,0.30138,0.08946,3.34164,1.27196,0.7854,0.001898,0.001898,0.001898
190,7132.99,3.55016,1.34317,0.76931,0.43605,0.25854,0.3092,0.09144,3.32561,1.25483,0.78534,0.0018815,0.0018815,0.0018815
191,7170.76,3.31924,1.3467,0.79727,0.43605,0.25854,0.3092,0.09144,3.32561,1.25483,0.78534,0.001865,0.001865,0.001865
192,7194.74,3.43728,1.49979,0.81241,0.43605,0.25854,0.3092,0.09144,3.32561,1.25483,0.78534,0.0018485,0.0018485,0.0018485
193,7225.82,3.42844,1.36925,0.81008,0.43605,0.25854,0.3092,0.09144,3.32561,1.25483,0.78534,0.001832,0.001832,0.001832
194,7261.18,3.53972,1.37533,0.75616,0.45027,0.26264,0.31498,0.09366,3.31838,1.24045,0.78665,0.0018155,0.0018155,0.0018155
195,7298.46,3.30934,1.24202,0.77298,0.45027,0.26264,0.31498,0.09366,3.31838,1.24045,0.78665,0.001799,0.001799,0.001799
196,7327.6,3.35522,1.55644,0.84057,0.45027,0.26264,0.31498,0.09366,3.31838,1.24045,0.78665,0.0017825,0.0017825,0.0017825
197,7358.17,3.29979,1.30298,0.78113,0.44415,0.25838,0.3121,0.09053,3.32043,1.23971,0.78057,0.001766,0.001766,0.001766
198,7392.23,3.39488,1.3595,0.80416,0.44415,0.25838,0.3121,0.09053,3.32043,1.23971,0.78057,0.0017495,0.0017495,0.0017495
199,7429.8,3.57942,1.40887,0.71877,0.44415,0.25838,0.3121,0.09053,3.32043,1.23971,0.78057,0.001733,0.001733,0.001733
200,7472.77,3.58448,1.35455,0.76104,0.43774,0.25389,0.30674,0.0896,3.32551,1.24038,0.78089,0.0017165,0.0017165,0.0017165
201,7516.32,3.55551,1.38519,0.78402,0.43774,0.25389,0.30674,0.0896,3.32551,1.24038,0.78089,0.0017,0.0017,0.0017
202,7549.47,3.56999,1.374,0.76041,0.43774,0.25389,0.30674,0.0896,3.32551,1.24038,0.78089,0.0016835,0.0016835,0.0016835
203,7591.81,3.30118,1.33228,0.79352,0.44327,0.25799,0.31242,0.09094,3.30995,1.2378,0.78109,0.001667,0.001667,0.001667
204,7628.86,3.67807,1.47929,0.75189,0.44327,0.25799,0.31242,0.09094,3.30995,1.2378,0.78109,0.0016505,0.0016505,0.0016505
205,7651.82,3.33654,1.41386,0.85606,0.44327,0.25799,0.31242,0.09094,3.30995,1.2378,0.78109,0.001634,0.001634,0.001634
206,7693.98,3.31041,1.31183,0.76354,0.44603,0.26599,0.31764,0.0945,3.30429,1.22735,0.78753,0.0016175,0.0016175,0.0016175
207,7738.09,3.46331,1.31956,0.7637,0.44603,0.26599,0.31764,0.0945,3.30429,1.22735,0.78753,0.001601,0.001601,0.001601
208,7770.9,3.45541,1.37141,0.77146,0.44603,0.26599,0.31764,0.0945,3.30429,1.22735,0.78753,0.0015845,0.0015845,0.0015845
209,7800.53,3.59473,1.38723,0.7707,0.44603,0.26599,0.31764,0.0945,3.30429,1.22735,0.78753,0.001568,0.001568,0.001568
210,7841.93,3.36414,1.30352,0.7816,0.44149,0.27172,0.31758,0.09486,3.30565,1.22668,0.78645,0.0015515,0.0015515,0.0015515
211,7876.34,3.27491,1.26217,0.78788,0.44149,0.27172,0.31758,0.09486,3.30565,1.22668,0.78645,0.001535,0.001535,0.001535
212,7912.5,3.43948,1.28812,0.76842,0.44149,0.27172,0.31758,0.09486,3.30565,1.22668,0.78645,0.0015185,0.0015185,0.0015185
213,7942.01,3.4209,1.47309,0.79535,0.44485,0.27366,0.31926,0.09333,3.29941,1.2367,0.77869,0.001502,0.001502,0.001502
214,7978.2,3.5054,1.37601,0.77453,0.44485,0.27366,0.31926,0.09333,3.29941,1.2367,0.77869,0.0014855,0.0014855,0.0014855
215,8005.37,3.47005,1.38639,0.7858,0.44485,0.27366,0.31926,0.09333,3.29941,1.2367,0.77869,0.001469,0.001469,0.001469
216,8035.91,3.31005,1.38199,0.78053,0.40485,0.24611,0.27793,0.07728,3.40254,1.27587,0.77282,0.0014525,0.0014525,0.0014525
217,8070.21,3.48221,1.34257,0.76619,0.40485,0.24611,0.27793,0.07728,3.40254,1.27587,0.77282,0.001436,0.001436,0.001436
218,8113,3.53919,1.30069,0.73146,0.40485,0.24611,0.27793,0.07728,3.40254,1.27587,0.77282,0.0014195,0.0014195,0.0014195
219,8152.37,3.39506,1.33465,0.77199,0.37846,0.23012,0.25105,0.06738,3.48982,1.29642,0.77244,0.001403,0.001403,0.001403
220,8188.86,3.50671,1.33652,0.75275,0.37846,0.23012,0.25105,0.06738,3.48982,1.29642,0.77244,0.0013865,0.0013865,0.0013865
221,8225.26,3.48652,1.43736,0.80091,0.37846,0.23012,0.25105,0.06738,3.48982,1.29642,0.77244,0.00137,0.00137,0.00137
222,8261.87,3.59424,1.34902,0.70984,0.39237,0.23444,0.25958,0.07046,3.48525,1.28606,0.77178,0.0013535,0.0013535,0.0013535
223,8298.03,3.45223,1.39295,0.76024,0.39237,0.23444,0.25958,0.07046,3.48525,1.28606,0.77178,0.001337,0.001337,0.001337
224,8340.43,3.43224,1.33223,0.78872,0.39237,0.23444,0.25958,0.07046,3.48525,1.28606,0.77178,0.0013205,0.0013205,0.0013205
225,8376.66,3.55398,1.3975,0.74098,0.39237,0.23444,0.25958,0.07046,3.48525,1.28606,0.77178,0.001304,0.001304,0.001304
226,8417.72,3.38515,1.26396,0.7864,0.43373,0.26134,0.30165,0.08425,3.39449,1.25335,0.77072,0.0012875,0.0012875,0.0012875
227,8459.97,3.41611,1.31057,0.77085,0.43373,0.26134,0.30165,0.08425,3.39449,1.25335,0.77072,0.001271,0.001271,0.001271
228,8499,3.19331,1.2788,0.79757,0.43373,0.26134,0.30165,0.08425,3.39449,1.25335,0.77072,0.0012545,0.0012545,0.0012545
229,8535.1,3.64022,1.41612,0.76334,0.46388,0.27755,0.33179,0.09877,3.29862,1.21721,0.77175,0.001238,0.001238,0.001238
230,8571.51,3.45153,1.31422,0.76113,0.46388,0.27755,0.33179,0.09877,3.29862,1.21721,0.77175,0.0012215,0.0012215,0.0012215
231,8605.97,3.44249,1.36173,0.78032,0.46388,0.27755,0.33179,0.09877,3.29862,1.21721,0.77175,0.001205,0.001205,0.001205
232,8629.67,3.39566,1.31716,0.77566,0.4719,0.27949,0.33795,0.10081,3.2761,1.20461,0.77278,0.0011885,0.0011885,0.0011885
233,8665.37,3.27844,1.20193,0.78676,0.4719,0.27949,0.33795,0.10081,3.2761,1.20461,0.77278,0.001172,0.001172,0.001172
234,8697.81,3.48531,1.34217,0.77249,0.4719,0.27949,0.33795,0.10081,3.2761,1.20461,0.77278,0.0011555,0.0011555,0.0011555
235,8731.99,3.29145,1.30467,0.82292,0.45817,0.27939,0.33493,0.10039,3.28703,1.20896,0.7723,0.001139,0.001139,0.001139
236,8765.22,3.37152,1.34456,0.79336,0.45817,0.27939,0.33493,0.10039,3.28703,1.20896,0.7723,0.0011225,0.0011225,0.0011225
237,8803.7,3.56603,1.27346,0.74935,0.45817,0.27939,0.33493,0.10039,3.28703,1.20896,0.7723,0.001106,0.001106,0.001106
238,8836.83,3.41651,1.28314,0.7616,0.46234,0.27899,0.33588,0.10061,3.29654,1.21591,0.77111,0.0010895,0.0010895,0.0010895
239,8874.3,3.51191,1.4164,0.79664,0.46234,0.27899,0.33588,0.10061,3.29654,1.21591,0.77111,0.001073,0.001073,0.001073
240,8903.25,3.43883,1.43349,0.78235,0.46234,0.27899,0.33588,0.10061,3.29654,1.21591,0.77111,0.0010565,0.0010565,0.0010565
241,8937.81,3.37308,1.34885,0.747,0.46234,0.27899,0.33588,0.10061,3.29654,1.21591,0.77111,0.00104,0.00104,0.00104
242,8964.4,3.34347,1.23636,0.74355,0.47112,0.28198,0.33886,0.10039,3.30992,1.23206,0.76957,0.0010235,0.0010235,0.0010235
243,8991.1,3.0765,1.24093,0.80095,0.47112,0.28198,0.33886,0.10039,3.30992,1.23206,0.76957,0.001007,0.001007,0.001007
244,9021.49,3.24136,1.35695,0.80807,0.47112,0.28198,0.33886,0.10039,3.30992,1.23206,0.76957,0.0009905,0.0009905,0.0009905
245,9052.05,3.16683,1.29892,0.80624,0.4848,0.28166,0.34247,0.10138,3.31196,1.23553,0.7702,0.000974,0.000974,0.000974
246,9081.88,3.34428,1.31526,0.7671,0.4848,0.28166,0.34247,0.10138,3.31196,1.23553,0.7702,0.0009575,0.0009575,0.0009575
247,9120.95,3.36202,1.34125,0.77303,0.4848,0.28166,0.34247,0.10138,3.31196,1.23553,0.7702,0.000941,0.000941,0.000941
248,9148.81,3.31342,1.50505,0.79831,0.48755,0.28057,0.34329,0.10415,3.30116,1.23118,0.77477,0.0009245,0.0009245,0.0009245
249,9185.12,3.4415,1.28423,0.7412,0.48755,0.28057,0.34329,0.10415,3.30116,1.23118,0.77477,0.000908,0.000908,0.000908
250,9227.33,3.48416,1.2822,0.7633,0.48755,0.28057,0.34329,0.10415,3.30116,1.23118,0.77477,0.0008915,0.0008915,0.0008915
251,9260.19,3.27712,1.353,0.80834,0.48318,0.27366,0.33436,0.10154,3.32394,1.24057,0.77898,0.000875,0.000875,0.000875
252,9296.08,3.59728,1.37871,0.75686,0.48318,0.27366,0.33436,0.10154,3.32394,1.24057,0.77898,0.0008585,0.0008585,0.0008585
253,9336.99,3.30848,1.21197,0.7883,0.48318,0.27366,0.33436,0.10154,3.32394,1.24057,0.77898,0.000842,0.000842,0.000842
254,9373.27,3.53671,1.3612,0.77686,0.48541,0.27841,0.33971,0.10335,3.31104,1.24022,0.78046,0.0008255,0.0008255,0.0008255
255,12388.3,3.1723,1.26511,0.82242,0.48541,0.27841,0.33971,0.10335,3.31104,1.24022,0.78046,0.000809,0.000809,0.000809
256,12427,3.24858,1.30164,0.84613,0.48541,0.27841,0.33971,0.10335,3.31104,1.24022,0.78046,0.0007925,0.0007925,0.0007925
257,12466.9,3.22072,1.23088,0.81453,0.48541,0.27841,0.33971,0.10335,3.31104,1.24022,0.78046,0.000776,0.000776,0.000776
258,12504.3,3.346,1.31467,0.79001,0.49465,0.28584,0.3502,0.10695,3.28282,1.23107,0.77613,0.0007595,0.0007595,0.0007595
259,12542.6,3.32992,1.28413,0.79379,0.49465,0.28584,0.3502,0.10695,3.28282,1.23107,0.77613,0.000743,0.000743,0.000743
260,12572.6,3.16598,1.36249,0.84635,0.49465,0.28584,0.3502,0.10695,3.28282,1.23107,0.77613,0.0007265,0.0007265,0.0007265
261,12601.3,3.47888,1.53265,0.75402,0.49563,0.2863,0.35201,0.1068,3.26404,1.22063,0.77178,0.00071,0.00071,0.00071
262,12648.3,3.31583,1.22265,0.77299,0.49563,0.2863,0.35201,0.1068,3.26404,1.22063,0.77178,0.0006935,0.0006935,0.0006935
263,12677.4,3.36386,1.30535,0.76114,0.49563,0.2863,0.35201,0.1068,3.26404,1.22063,0.77178,0.000677,0.000677,0.000677
264,12711.8,3.20809,1.24141,0.79163,0.48789,0.28598,0.35026,0.10434,3.25472,1.20765,0.77109,0.0006605,0.0006605,0.0006605
265,12745.2,3.33425,1.26781,0.76963,0.48789,0.28598,0.35026,0.10434,3.25472,1.20765,0.77109,0.000644,0.000644,0.000644
266,12788.4,3.30872,1.27265,0.78041,0.48789,0.28598,0.35026,0.10434,3.25472,1.20765,0.77109,0.0006275,0.0006275,0.0006275
267,12824.7,3.28192,1.20171,0.78067,0.49041,0.28425,0.34964,0.10303,3.25123,1.19662,0.76973,0.000611,0.000611,0.000611
268,12851.4,3.15453,1.26669,0.79949,0.49041,0.28425,0.34964,0.10303,3.25123,1.19662,0.76973,0.0005945,0.0005945,0.0005945
269,12891.3,3.29912,1.20707,0.75499,0.49041,0.28425,0.34964,0.10303,3.25123,1.19662,0.76973,0.000578,0.000578,0.000578
270,12916.5,3.3002,1.47498,0.80983,0.50742,0.29159,0.3604,0.10728,3.22816,1.18552,0.76852,0.0005615,0.0005615,0.0005615
271,12947,2.98234,1.23597,0.85105,0.50742,0.29159,0.3604,0.10728,3.22816,1.18552,0.76852,0.000545,0.000545,0.000545
272,12984.3,3.29299,1.35312,0.80893,0.50742,0.29159,0.3604,0.10728,3.22816,1.18552,0.76852,0.0005285,0.0005285,0.0005285
273,13012,3.32732,1.26664,0.77511,0.50742,0.29159,0.3604,0.10728,3.22816,1.18552,0.76852,0.000512,0.000512,0.000512
274,13046.2,3.41786,1.24577,0.73241,0.51257,0.29656,0.36691,0.11085,3.20331,1.17455,0.76737,0.0004955,0.0004955,0.0004955
275,13078.7,3.43597,1.3557,0.75945,0.51257,0.29656,0.36691,0.11085,3.20331,1.17455,0.76737,0.000479,0.000479,0.000479
276,13116.5,3.37146,1.31849,0.76476,0.51257,0.29656,0.36691,0.11085,3.20331,1.17455,0.76737,0.0004625,0.0004625,0.0004625
277,13158.6,3.27563,1.34911,0.77824,0.51986,0.3011,0.37416,0.1142,3.184,1.16544,0.76823,0.000446,0.000446,0.000446
278,13196.9,3.27911,1.24318,0.74867,0.51986,0.3011,0.37416,0.1142,3.184,1.16544,0.76823,0.0004295,0.0004295,0.0004295
279,13232.9,3.26721,1.28031,0.77533,0.51986,0.3011,0.37416,0.1142,3.184,1.16544,0.76823,0.000413,0.000413,0.000413
280,13268.2,3.46909,1.36626,0.75591,0.52704,0.30348,0.37949,0.11517,3.17632,1.16341,0.76825,0.0003965,0.0003965,0.0003965
281,13304.2,3.50783,1.40928,0.75144,0.52704,0.30348,0.37949,0.11517,3.17632,1.16341,0.76825,0.00038,0.00038,0.00038
282,13327.4,3.41688,1.56287,0.79273,0.52704,0.30348,0.37949,0.11517,3.17632,1.16341,0.76825,0.0003635,0.0003635,0.0003635
283,13352.8,3.30605,1.42675,0.80804,0.52246,0.30189,0.37484,0.11299,3.18445,1.17427,0.76863,0.000347,0.000347,0.000347
284,13384.1,3.37505,1.33738,0.79313,0.52246,0.30189,0.37484,0.11299,3.18445,1.17427,0.76863,0.0003305,0.0003305,0.0003305
285,13411.1,3.19631,1.38262,0.81068,0.52246,0.30189,0.37484,0.11299,3.18445,1.17427,0.76863,0.000314,0.000314,0.000314
286,13441.9,3.32052,1.28398,0.76299,0.51104,0.2971,0.36612,0.11002,3.20284,1.18929,0.76795,0.0002975,0.0002975,0.0002975
287,13464.6,3.50208,1.51977,0.75038,0.51104,0.2971,0.36612,0.11002,3.20284,1.18929,0.76795,0.000281,0.000281,0.000281
288,13490.4,3.37601,1.43317,0.77575,0.51104,0.2971,0.36612,0.11002,3.20284,1.18929,0.76795,0.0002645,0.0002645,0.0002645
289,13512.8,3.44148,1.34601,0.78449,0.51104,0.2971,0.36612,0.11002,3.20284,1.18929,0.76795,0.000248,0.000248,0.000248
290,13534.4,3.22306,1.31972,0.81727,0.50382,0.29376,0.36103,0.10811,3.21178,1.20383,0.7682,0.0002315,0.0002315,0.0002315
291,13556.8,3.21202,1.37018,0.76628,0.50382,0.29376,0.36103,0.10811,3.21178,1.20383,0.7682,0.000215,0.000215,0.000215
292,13585,3.19077,1.31883,0.82463,0.50382,0.29376,0.36103,0.10811,3.21178,1.20383,0.7682,0.0001985,0.0001985,0.0001985
293,13612.1,3.42194,1.38486,0.7668,0.49829,0.29143,0.35647,0.10607,3.21847,1.21259,0.76818,0.000182,0.000182,0.000182
294,13637.8,3.26088,1.39402,0.81482,0.49829,0.29143,0.35647,0.10607,3.21847,1.21259,0.76818,0.0001655,0.0001655,0.0001655
295,13661.4,3.26959,1.36269,0.74829,0.49829,0.29143,0.35647,0.10607,3.21847,1.21259,0.76818,0.000149,0.000149,0.000149
296,13686.3,3.32755,1.34245,0.78581,0.49275,0.29149,0.35604,0.10511,3.21667,1.22303,0.76924,0.0001325,0.0001325,0.0001325
297,13709.1,3.48768,1.88609,0.76694,0.49275,0.29149,0.35604,0.10511,3.21667,1.22303,0.76924,0.000116,0.000116,0.000116
298,13737,3.49551,1.44432,0.7523,0.49275,0.29149,0.35604,0.10511,3.21667,1.22303,0.76924,9.95e-05,9.95e-05,9.95e-05
299,13765.5,3.29101,1.31117,0.78526,0.48954,0.28954,0.35316,0.10471,3.2187,1.23815,0.77047,8.3e-05,8.3e-05,8.3e-05
300,13792.3,3.24907,1.34808,0.78297,0.48954,0.28954,0.35316,0.10471,3.2187,1.23815,0.77047,6.65e-05,6.65e-05,6.65e-05
