epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,7506.64,2.96325,1.41626,0.70281,0.70756,0.6162,0.59196,0.20149,2.60244,1.33155,0.67379,0.0017872,0.0017872,0.0017872
74,7608.59,2.93453,1.2865,0.70433,0.71109,0.58748,0.58473,0.19525,2.6041,1.16095,0.67494,0.0017773,0.0017773,0.0017773
75,7710.96,3.04756,1.2694,0.7083,0.70551,0.59892,0.56817,0.19221,2.63774,1.23688,0.67689,0.0017674,0.0017674,0.0017674
76,7813.47,3.05789,1.30589,0.70007,0.68802,0.56889,0.55442,0.18304,2.68544,1.11901,0.67675,0.0017575,0.0017575,0.0017575
77,7915.69,2.99867,1.28937,0.70533,0.70166,0.59226,0.56298,0.18789,2.65464,1.1339,0.6748,0.0017476,0.0017476,0.0017476
78,8017.64,3.02933,1.27774,0.70296,0.69211,0.57566,0.54481,0.17967,2.70812,1.22584,0.67709,0.0017377,0.0017377,0.0017377
79,8119.3,3.04685,1.27702,0.71115,0.68635,0.59254,0.57695,0.19027,2.59867,1.14647,0.67204,0.0017278,0.0017278,0.0017278
80,8221.01,2.98866,1.27877,0.70026,0.70171,0.59325,0.58891,0.19656,2.59881,1.11279,0.67236,0.0017179,0.0017179,0.0017179
81,8323.26,2.97621,1.26391,0.70681,0.70939,0.59906,0.58753,0.193,2.60095,1.21011,0.67184,0.001708,0.001708,0.001708
82,8425.73,2.9238,1.23991,0.69975,0.7104,0.59682,0.58897,0.20275,2.57901,1.0446,0.67062,0.0016981,0.0016981,0.0016981
83,8527.62,2.95967,1.24483,0.69562,0.71205,0.60415,0.59778,0.20477,2.56548,1.10226,0.6722,0.0016882,0.0016882,0.0016882
84,8631.1,2.95909,1.25647,0.70029,0.70285,0.60547,0.60036,0.20749,2.56053,1.07618,0.67175,0.0016783,0.0016783,0.0016783
85,8734.92,2.94386,1.23636,0.70014,0.72196,0.6054,0.59848,0.20816,2.56519,1.08921,0.67268,0.0016684,0.0016684,0.0016684
86,8837.99,2.89931,1.23103,0.70078,0.69932,0.60163,0.58819,0.20025,2.59143,1.08893,0.67152,0.0016585,0.0016585,0.0016585
87,8941.63,2.96034,1.26475,0.70004,0.71553,0.59952,0.59377,0.20194,2.57823,1.15197,0.67146,0.0016486,0.0016486,0.0016486
88,9044.8,2.94647,1.23273,0.70355,0.72416,0.61042,0.60656,0.20592,2.58121,1.11685,0.66915,0.0016387,0.0016387,0.0016387
89,9148.57,3.02454,1.25389,0.69472,0.71977,0.61715,0.60975,0.2126,2.55694,1.11321,0.67111,0.0016288,0.0016288,0.0016288
90,9254.07,2.94477,1.23965,0.71082,0.7238,0.61235,0.61211,0.21231,2.55878,1.05789,0.67203,0.0016189,0.0016189,0.0016189
91,9357.7,2.9983,1.20703,0.70224,0.72485,0.60943,0.6101,0.20583,2.58276,1.10091,0.67146,0.001609,0.001609,0.001609
92,9461.52,2.94639,1.19019,0.69291,0.72261,0.59525,0.59822,0.20298,2.6091,1.07535,0.67071,0.0015991,0.0015991,0.0015991
93,9564.8,2.9891,1.2265,0.69876,0.73005,0.6126,0.60975,0.21124,2.55042,1.0675,0.67196,0.0015892,0.0015892,0.0015892
94,9668.65,2.96619,1.22072,0.69542,0.70941,0.61363,0.60378,0.20237,2.57005,1.13989,0.67074,0.0015793,0.0015793,0.0015793
95,9772.06,2.99177,1.23579,0.70854,0.72414,0.59842,0.61109,0.20433,2.55752,1.05765,0.67205,0.0015694,0.0015694,0.0015694
96,9875.5,3.00308,1.22289,0.69577,0.73306,0.6252,0.61587,0.21104,2.54851,1.11675,0.66982,0.0015595,0.0015595,0.0015595
97,9977.74,2.95564,1.21916,0.69954,0.70677,0.59137,0.59451,0.21041,2.5468,1.02162,0.67094,0.0015496,0.0015496,0.0015496
98,10080.2,2.96855,1.21479,0.69586,0.72409,0.60249,0.59975,0.2073,2.59012,1.08417,0.67425,0.0015397,0.0015397,0.0015397
99,10182.3,2.9354,1.26951,0.7013,0.72085,0.59617,0.60465,0.21292,2.559,1.02145,0.67066,0.0015298,0.0015298,0.0015298
100,10284.9,2.96978,1.26335,0.70041,0.72439,0.5971,0.61066,0.21379,2.54751,1.05447,0.67073,0.0015199,0.0015199,0.0015199
101,10387.5,2.88861,1.23937,0.70688,0.72411,0.6133,0.61353,0.21056,2.5551,1.08399,0.67032,0.00151,0.00151,0.00151
102,10490.1,2.91523,1.19753,0.69374,0.73215,0.59315,0.60776,0.20948,2.56781,1.03308,0.67144,0.0015001,0.0015001,0.0015001
103,10592.9,2.99099,1.23378,0.70597,0.7121,0.61779,0.61689,0.21076,2.57482,1.05992,0.67537,0.0014902,0.0014902,0.0014902
104,10696.3,2.9415,1.20324,0.70271,0.74178,0.60462,0.61512,0.21207,2.55662,1.04215,0.66983,0.0014803,0.0014803,0.0014803
105,10799.1,2.96413,1.2184,0.7022,0.71296,0.61739,0.6045,0.20767,2.55969,1.08393,0.67072,0.0014704,0.0014704,0.0014704
106,10901.8,2.94576,1.18741,0.69185,0.73611,0.61826,0.61202,0.2107,2.55021,1.0721,0.67209,0.0014605,0.0014605,0.0014605
107,11004.2,2.95334,1.15299,0.69263,0.73501,0.62396,0.6173,0.21443,2.54715,1.16225,0.67031,0.0014506,0.0014506,0.0014506
108,11107.7,2.95835,1.21709,0.69313,0.74282,0.62296,0.62524,0.21853,2.54265,1.10407,0.6707,0.0014407,0.0014407,0.0014407
109,11211.8,2.92053,1.23723,0.69945,0.73959,0.61744,0.61697,0.21284,2.58481,1.14556,0.6744,0.0014308,0.0014308,0.0014308
110,11314.2,2.94168,1.2053,0.70037,0.73364,0.60298,0.61869,0.21652,2.53906,1.0499,0.67199,0.0014209,0.0014209,0.0014209
111,11416.7,2.94725,1.2339,0.70154,0.72704,0.61238,0.61101,0.21036,2.57545,1.09321,0.67216,0.001411,0.001411,0.001411
112,11519.2,2.90647,1.19203,0.70592,0.72116,0.60533,0.60469,0.20976,2.6074,1.04621,0.66922,0.0014011,0.0014011,0.0014011
113,11621.4,2.91419,1.18769,0.69498,0.74272,0.62136,0.62281,0.21638,2.56645,1.02615,0.66986,0.0013912,0.0013912,0.0013912
114,11723.1,2.96342,1.15572,0.69044,0.72824,0.60066,0.59339,0.20448,2.58709,1.05319,0.67063,0.0013813,0.0013813,0.0013813
115,11825.4,2.84528,1.16427,0.69419,0.73072,0.60985,0.60745,0.21369,2.59564,1.00264,0.67206,0.0013714,0.0013714,0.0013714
116,11927.4,2.87921,1.1673,0.69986,0.73115,0.60447,0.59571,0.20424,2.59549,1.08655,0.67102,0.0013615,0.0013615,0.0013615
117,12029.9,2.94071,1.2361,0.69676,0.73022,0.62022,0.60401,0.21003,2.56592,1.14559,0.67192,0.0013516,0.0013516,0.0013516
118,12132.2,2.95822,1.19372,0.69991,0.72654,0.61655,0.60063,0.20446,2.60985,1.13372,0.67226,0.0013417,0.0013417,0.0013417
119,12234.6,2.92598,1.19632,0.69318,0.73394,0.62275,0.61498,0.21364,2.56134,1.07583,0.6699,0.0013318,0.0013318,0.0013318
120,12336.7,2.90349,1.1772,0.69729,0.7425,0.6215,0.61758,0.21941,2.55583,1.07066,0.67123,0.0013219,0.0013219,0.0013219
121,12439.3,2.95927,1.21807,0.70445,0.7286,0.60599,0.61102,0.21704,2.54004,1.0251,0.66964,0.001312,0.001312,0.001312
122,12541.8,2.91796,1.20618,0.69473,0.72049,0.63273,0.62177,0.21729,2.55358,1.07256,0.67113,0.0013021,0.0013021,0.0013021
123,12644.5,2.92876,1.21622,0.7109,0.73411,0.61072,0.61474,0.21375,2.54025,1.08505,0.66881,0.0012922,0.0012922,0.0012922
124,12746.6,2.87497,1.1814,0.69787,0.72739,0.61797,0.60335,0.20634,2.59851,1.10633,0.6701,0.0012823,0.0012823,0.0012823
125,12849.5,2.88544,1.22972,0.70362,0.73626,0.61839,0.61326,0.21062,2.57895,1.13865,0.67106,0.0012724,0.0012724,0.0012724
126,12952.2,2.84729,1.18065,0.70168,0.73087,0.60658,0.60019,0.20768,2.58166,1.0756,0.67003,0.0012625,0.0012625,0.0012625
127,13055.1,2.89565,1.19304,0.70034,0.73034,0.61968,0.60866,0.21259,2.57852,1.09281,0.67251,0.0012526,0.0012526,0.0012526
128,13158.4,2.92708,1.19492,0.70674,0.73686,0.6178,0.61619,0.21492,2.55017,1.11321,0.67321,0.0012427,0.0012427,0.0012427
129,13261.1,2.90173,1.16573,0.6953,0.71154,0.607,0.60653,0.21388,2.53562,1.06467,0.66973,0.0012328,0.0012328,0.0012328
130,13363.8,2.85559,1.18219,0.69838,0.74819,0.62068,0.62553,0.22352,2.53314,1.01907,0.67144,0.0012229,0.0012229,0.0012229
131,13467,2.86311,1.20027,0.69989,0.74095,0.61801,0.61958,0.21489,2.52218,1.11805,0.66913,0.001213,0.001213,0.001213
132,13570.1,2.8978,1.15765,0.70125,0.74812,0.62833,0.63148,0.2238,2.50402,1.04924,0.66684,0.0012031,0.0012031,0.0012031
133,13672.9,2.90395,1.17665,0.7004,0.74212,0.6132,0.61886,0.21419,2.551,1.02872,0.66997,0.0011932,0.0011932,0.0011932
134,13775.4,2.89905,1.20219,0.70554,0.73182,0.61662,0.62856,0.21535,2.52636,1.00365,0.67039,0.0011833,0.0011833,0.0011833
135,13877.7,2.87146,1.15473,0.69269,0.74174,0.61527,0.62884,0.22145,2.52227,0.98604,0.66917,0.0011734,0.0011734,0.0011734
136,13980,2.83566,1.13216,0.70112,0.73595,0.62237,0.6093,0.20968,2.59577,1.09315,0.67042,0.0011635,0.0011635,0.0011635
137,14082.5,2.88794,1.15081,0.69287,0.72955,0.61601,0.6012,0.20898,2.58723,1.07981,0.67185,0.0011536,0.0011536,0.0011536
138,14184.5,2.94985,1.14618,0.70012,0.7368,0.61601,0.62313,0.22106,2.51822,1.02292,0.66991,0.0011437,0.0011437,0.0011437
139,14286.3,2.91524,1.15546,0.69874,0.72717,0.61858,0.6292,0.22251,2.5164,1.00545,0.66799,0.0011338,0.0011338,0.0011338
140,14388.3,2.87322,1.14394,0.69872,0.73586,0.63318,0.62062,0.21774,2.52939,1.10794,0.6678,0.0011239,0.0011239,0.0011239
141,14490.2,2.84638,1.19502,0.70087,0.73634,0.60442,0.60999,0.21482,2.55745,0.99434,0.66917,0.001114,0.001114,0.001114
142,14591.5,2.8873,1.15796,0.70194,0.73393,0.61295,0.61242,0.21311,2.60793,0.978,0.67185,0.0011041,0.0011041,0.0011041
143,14692.4,2.86898,1.18514,0.69348,0.72193,0.60654,0.59883,0.20843,2.5745,1.0547,0.66908,0.0010942,0.0010942,0.0010942
144,14793.8,2.94901,1.16324,0.69915,0.74279,0.62006,0.62149,0.22235,2.52208,1.01573,0.66789,0.0010843,0.0010843,0.0010843
145,14896.4,2.94294,1.14266,0.69904,0.7468,0.62389,0.62636,0.22373,2.53262,0.99097,0.6688,0.0010744,0.0010744,0.0010744
146,14998.4,2.88845,1.1596,0.69572,0.73872,0.62154,0.61456,0.21724,2.53292,1.02464,0.66922,0.0010645,0.0010645,0.0010645
147,15100.9,2.89178,1.14376,0.69894,0.75049,0.61783,0.63714,0.22369,2.51187,0.99308,0.66778,0.0010546,0.0010546,0.0010546
148,15203.9,2.89805,1.15988,0.69377,0.73864,0.63361,0.63636,0.2267,2.50426,0.99266,0.66881,0.0010447,0.0010447,0.0010447
149,15307.3,2.88526,1.16047,0.69921,0.73224,0.60732,0.61129,0.21391,2.5603,1.03427,0.67102,0.0010348,0.0010348,0.0010348
150,15410.2,2.86927,1.18316,0.69677,0.73115,0.61185,0.62853,0.22534,2.50767,0.99876,0.66767,0.0010249,0.0010249,0.0010249
151,15513,2.86281,1.20389,0.71062,0.74569,0.62524,0.62477,0.21971,2.54265,1.02894,0.6695,0.001015,0.001015,0.001015
152,15615.3,2.91058,1.16949,0.69774,0.74073,0.61377,0.62527,0.21828,2.54723,0.98376,0.67089,0.0010051,0.0010051,0.0010051
153,15718,2.895,1.1659,0.69719,0.73765,0.62738,0.61938,0.21724,2.51128,1.0154,0.6678,0.0009952,0.0009952,0.0009952
154,15821.1,2.88058,1.17535,0.70235,0.74021,0.62909,0.61631,0.21744,2.52684,1.06151,0.66803,0.0009853,0.0009853,0.0009853
155,15924.1,2.82066,1.20442,0.70034,0.73648,0.62314,0.6162,0.21588,2.53599,1.05558,0.66717,0.0009754,0.0009754,0.0009754
156,16026.9,2.85933,1.15677,0.69294,0.7431,0.62018,0.62366,0.221,2.51514,0.99357,0.66825,0.0009655,0.0009655,0.0009655
157,16129.5,2.87441,1.20605,0.7043,0.73276,0.60586,0.61908,0.21987,2.51927,0.99869,0.66956,0.0009556,0.0009556,0.0009556
158,16231.9,2.88517,1.12103,0.69306,0.74963,0.62498,0.62829,0.22646,2.52351,0.98315,0.67012,0.0009457,0.0009457,0.0009457
159,16335,2.96,1.18362,0.6888,0.74952,0.62841,0.6383,0.22455,2.4824,1.00988,0.66633,0.0009358,0.0009358,0.0009358
160,16438,2.89406,1.13821,0.69672,0.74847,0.63312,0.63873,0.22884,2.48408,1.00259,0.66697,0.0009259,0.0009259,0.0009259
161,16542,2.90518,1.1354,0.69475,0.75119,0.62332,0.63569,0.22713,2.50149,0.98344,0.66811,0.000916,0.000916,0.000916
162,16645.6,2.8966,1.12585,0.69521,0.73957,0.61577,0.6256,0.22208,2.55625,0.96694,0.66811,0.0009061,0.0009061,0.0009061
163,16747.9,2.8362,1.10794,0.69567,0.73974,0.63375,0.63613,0.23013,2.48053,0.96752,0.6671,0.0008962,0.0008962,0.0008962
164,16850.2,2.85943,1.17176,0.7035,0.74144,0.63058,0.62955,0.22342,2.52089,1.00032,0.66858,0.0008863,0.0008863,0.0008863
165,16952.3,2.91233,1.15489,0.69981,0.74215,0.6288,0.61765,0.21742,2.52889,1.01119,0.66781,0.0008764,0.0008764,0.0008764
166,17054.2,2.8439,1.14598,0.69541,0.73896,0.62179,0.62309,0.22258,2.52951,0.97146,0.66648,0.0008665,0.0008665,0.0008665
167,17156.8,2.86618,1.13042,0.70345,0.74847,0.62496,0.62461,0.22128,2.55709,0.97974,0.67151,0.0008566,0.0008566,0.0008566
168,17258.9,2.88766,1.15457,0.69159,0.74618,0.62768,0.63687,0.23054,2.50412,0.95684,0.66599,0.0008467,0.0008467,0.0008467
169,17361.9,2.87709,1.11985,0.69251,0.7564,0.63565,0.64351,0.22783,2.51243,0.97959,0.66919,0.0008368,0.0008368,0.0008368
170,17464,2.82968,1.13834,0.6983,0.75165,0.62993,0.63863,0.22983,2.50296,0.94909,0.66832,0.0008269,0.0008269,0.0008269
171,17566.4,2.89196,1.13179,0.68761,0.74297,0.62114,0.62538,0.22166,2.53456,0.97068,0.66772,0.000817,0.000817,0.000817
172,17668.7,2.84459,1.14842,0.69945,0.75403,0.64653,0.65033,0.23539,2.46708,0.97758,0.66785,0.0008071,0.0008071,0.0008071
173,17771,2.85515,1.1487,0.69403,0.74758,0.62832,0.63525,0.22788,2.50635,0.98725,0.66743,0.0007972,0.0007972,0.0007972
174,17873.4,2.84514,1.1403,0.69871,0.73989,0.62542,0.63522,0.2294,2.47824,0.97543,0.66637,0.0007873,0.0007873,0.0007873
175,17976.6,2.90099,1.11042,0.69338,0.74783,0.62713,0.62471,0.22227,2.55345,1.00182,0.67129,0.0007774,0.0007774,0.0007774
176,18079.5,2.89629,1.15855,0.69388,0.75265,0.63728,0.64345,0.23152,2.48128,0.97776,0.66721,0.0007675,0.0007675,0.0007675
177,18182.3,2.84669,1.15035,0.69826,0.74816,0.63429,0.63852,0.22855,2.49634,0.99059,0.66511,0.0007576,0.0007576,0.0007576
178,18285.5,2.93577,1.10248,0.69029,0.74439,0.62781,0.63025,0.22423,2.52939,0.96409,0.66748,0.0007477,0.0007477,0.0007477
179,18388.5,2.8281,1.12755,0.70081,0.74513,0.62959,0.64034,0.22883,2.50725,0.96729,0.66866,0.0007378,0.0007378,0.0007378
180,18491.5,2.8422,1.08811,0.6926,0.74906,0.63402,0.63481,0.22692,2.50916,0.97758,0.66729,0.0007279,0.0007279,0.0007279
181,18593.5,2.83864,1.13283,0.69654,0.74894,0.63023,0.64231,0.231,2.49686,0.96285,0.66499,0.000718,0.000718,0.000718
182,18695.5,2.85135,1.14834,0.68928,0.75592,0.63507,0.64935,0.23544,2.4881,0.95777,0.66601,0.0007081,0.0007081,0.0007081
183,18798.1,2.83004,1.10387,0.68296,0.75185,0.6329,0.64468,0.23113,2.48513,0.97907,0.66736,0.0006982,0.0006982,0.0006982
184,18900.9,2.88298,1.12501,0.69745,0.75272,0.63204,0.63879,0.22876,2.5177,0.97606,0.66802,0.0006883,0.0006883,0.0006883
