epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,4012.34,3.00304,1.16181,0.70409,0.68988,0.5743,0.55589,0.18142,2.82562,1.13042,0.70229,0.0017773,0.0017773,0.0017773
75,4074.63,2.98623,1.1616,0.7107,0.72066,0.59835,0.60048,0.198,2.75831,1.10011,0.70013,0.0017674,0.0017674,0.0017674
76,4125.93,3.03425,1.16084,0.6952,0.69374,0.57111,0.55269,0.1765,2.87223,1.10519,0.70215,0.0017575,0.0017575,0.0017575
77,4178.25,2.93186,1.15726,0.70347,0.70565,0.59603,0.56285,0.18615,2.79058,1.15598,0.70314,0.0017476,0.0017476,0.0017476
78,4229.44,3.05653,1.18498,0.70385,0.7019,0.59271,0.59508,0.1982,2.74016,1.09917,0.69977,0.0017377,0.0017377,0.0017377
79,4280.88,2.97384,1.1213,0.69623,0.71955,0.60307,0.59856,0.20399,2.7285,1.08666,0.69898,0.0017278,0.0017278,0.0017278
80,4332.09,2.96908,1.16575,0.69962,0.7239,0.58759,0.58607,0.19861,2.75818,1.08731,0.70152,0.0017179,0.0017179,0.0017179
81,4388.53,2.89208,1.13503,0.70775,0.73581,0.61683,0.62012,0.20919,2.72429,1.08375,0.69973,0.001708,0.001708,0.001708
82,4440.64,2.97255,1.19324,0.70641,0.68992,0.58093,0.55292,0.18249,2.83274,1.1297,0.70456,0.0016981,0.0016981,0.0016981
83,4492.61,2.98347,1.16024,0.70267,0.72645,0.6072,0.60524,0.20379,2.73786,1.06837,0.69765,0.0016882,0.0016882,0.0016882
84,4544.56,2.98901,1.1628,0.69894,0.72423,0.60682,0.60334,0.20308,2.74078,1.09462,0.70107,0.0016783,0.0016783,0.0016783
85,4596.39,3.03053,1.21916,0.69439,0.68827,0.58759,0.59179,0.19586,2.7467,1.08987,0.69836,0.0016684,0.0016684,0.0016684
86,4647.51,2.94491,1.21923,0.70464,0.7316,0.59838,0.6032,0.20109,2.77076,1.11498,0.70323,0.0016585,0.0016585,0.0016585
87,4699.61,2.99146,1.2214,0.70037,0.72403,0.60672,0.60319,0.20185,2.73064,1.08406,0.69888,0.0016486,0.0016486,0.0016486
88,4766.92,2.99415,1.20528,0.69891,0.72553,0.61808,0.61079,0.20429,2.70425,1.16084,0.69958,0.0016387,0.0016387,0.0016387
89,4818.34,2.95975,1.16538,0.70636,0.73849,0.61156,0.6167,0.21134,2.70944,1.08012,0.69904,0.0016288,0.0016288,0.0016288
90,4869.73,2.90815,1.1341,0.70031,0.73198,0.60354,0.60388,0.20714,2.74242,1.07042,0.69741,0.0016189,0.0016189,0.0016189
91,4922.03,2.95716,1.16354,0.69675,0.72045,0.60508,0.59352,0.19764,2.72495,1.17989,0.69861,0.001609,0.001609,0.001609
92,4972.92,2.95168,1.11638,0.70031,0.72519,0.60159,0.5928,0.20141,2.75048,1.12362,0.69828,0.0015991,0.0015991,0.0015991
93,5026.37,2.87679,1.14324,0.70768,0.72733,0.60401,0.61461,0.20828,2.71813,1.08861,0.69769,0.0015892,0.0015892,0.0015892
94,5077.45,2.95009,1.11664,0.6963,0.72795,0.60846,0.61193,0.20635,2.71081,1.07229,0.69754,0.0015793,0.0015793,0.0015793
95,5128.59,2.95117,1.13964,0.7026,0.72535,0.59341,0.60693,0.21088,2.7341,1.06647,0.69894,0.0015694,0.0015694,0.0015694
96,5179.25,2.95758,1.12429,0.69782,0.72332,0.60994,0.59253,0.19807,2.77629,1.10012,0.6998,0.0015595,0.0015595,0.0015595
97,5231.83,2.99134,1.14083,0.69548,0.70509,0.59229,0.56004,0.18524,2.82617,1.12414,0.69966,0.0015496,0.0015496,0.0015496
98,5284.22,2.9768,1.12802,0.70009,0.73404,0.60729,0.60977,0.20628,2.71736,1.03908,0.69697,0.0015397,0.0015397,0.0015397
99,5336.3,2.94907,1.13292,0.69911,0.74798,0.62232,0.62684,0.21724,2.67868,1.06434,0.69786,0.0015298,0.0015298,0.0015298
100,5388.53,2.95253,1.13668,0.69655,0.72413,0.60045,0.60563,0.20744,2.7111,1.04592,0.69595,0.0015199,0.0015199,0.0015199
101,5440.12,2.96305,1.15402,0.69627,0.71549,0.61017,0.58266,0.19439,2.86975,1.17932,0.70706,0.00151,0.00151,0.00151
102,5491.81,3.005,1.15667,0.69612,0.70264,0.58649,0.56365,0.18586,2.82698,1.07673,0.70029,0.0015001,0.0015001,0.0015001
103,5543.06,2.91786,1.14077,0.70236,0.73842,0.6137,0.61397,0.2072,2.7317,1.04848,0.69724,0.0014902,0.0014902,0.0014902
104,5594.98,2.95557,1.14151,0.69982,0.73724,0.58935,0.61362,0.21436,2.68819,1.06202,0.6972,0.0014803,0.0014803,0.0014803
105,5646.67,2.9711,1.14318,0.69022,0.72565,0.60438,0.62213,0.20957,2.71432,1.02823,0.69552,0.0014704,0.0014704,0.0014704
106,5698.39,2.95506,1.12631,0.69687,0.71081,0.59475,0.5773,0.19696,2.77558,1.02345,0.70021,0.0014605,0.0014605,0.0014605
107,5752.42,2.94263,1.10397,0.69697,0.73763,0.60666,0.60081,0.20715,2.73842,1.07389,0.69924,0.0014506,0.0014506,0.0014506
108,5806.9,2.92305,1.18144,0.70514,0.7244,0.63543,0.60943,0.208,2.70726,1.30874,0.69667,0.0014407,0.0014407,0.0014407
109,5858.51,2.962,1.10314,0.69475,0.73541,0.61644,0.62356,0.21646,2.65944,1.05065,0.69648,0.0014308,0.0014308,0.0014308
110,5910.39,2.9318,1.07506,0.69339,0.74541,0.61484,0.63205,0.21723,2.69209,1.01448,0.7002,0.0014209,0.0014209,0.0014209
111,5961.93,2.9248,1.157,0.69896,0.74288,0.62481,0.62771,0.21529,2.68946,1.07065,0.69644,0.001411,0.001411,0.001411
112,6014.01,2.95773,1.11067,0.69413,0.7361,0.61192,0.60451,0.20356,2.76136,1.08016,0.69962,0.0014011,0.0014011,0.0014011
113,6065.16,2.89058,1.13716,0.70267,0.741,0.62008,0.62706,0.21683,2.6944,1.06301,0.69747,0.0013912,0.0013912,0.0013912
114,6116.59,2.92358,1.09629,0.69629,0.73545,0.63139,0.61544,0.20924,2.72453,1.13088,0.69894,0.0013813,0.0013813,0.0013813
115,6168.32,2.93731,1.13471,0.69765,0.74821,0.63021,0.61785,0.2151,2.69443,1.08054,0.69728,0.0013714,0.0013714,0.0013714
116,6219.72,2.90879,1.10171,0.6895,0.75061,0.6298,0.62587,0.21899,2.69597,1.04903,0.69799,0.0013615,0.0013615,0.0013615
117,6274.74,2.91833,1.13447,0.69948,0.73719,0.62498,0.61562,0.21255,2.69127,1.04702,0.69686,0.0013516,0.0013516,0.0013516
118,6326.63,2.94239,1.16698,0.70177,0.73945,0.62428,0.60921,0.20776,2.76222,1.18671,0.70047,0.0013417,0.0013417,0.0013417
119,6378.71,2.9344,1.11146,0.69318,0.7347,0.61619,0.60644,0.20794,2.68818,1.05405,0.69638,0.0013318,0.0013318,0.0013318
120,6430.64,2.89833,1.12755,0.69823,0.71943,0.61479,0.60626,0.214,2.69802,1.04448,0.69853,0.0013219,0.0013219,0.0013219
121,6503.75,2.90265,1.1399,0.69882,0.73136,0.60385,0.61114,0.19854,2.72696,1.0941,0.69522,0.001312,0.001312,0.001312
122,6554.82,2.90866,1.10892,0.69881,0.75388,0.63657,0.6366,0.22064,2.68146,1.06046,0.69351,0.0013021,0.0013021,0.0013021
123,6605.35,2.89331,1.08121,0.69581,0.75963,0.62439,0.63534,0.22111,2.63965,1.08222,0.69477,0.0012922,0.0012922,0.0012922
124,6656.18,2.98843,1.11456,0.69296,0.72587,0.59703,0.57346,0.19435,2.79231,1.04312,0.7001,0.0012823,0.0012823,0.0012823
125,6709.32,2.95957,1.10789,0.69817,0.72625,0.60743,0.5929,0.20363,2.75799,1.05917,0.69904,0.0012724,0.0012724,0.0012724
126,6761.06,2.94825,1.10144,0.69434,0.74637,0.64344,0.63283,0.22221,2.6475,1.18653,0.69557,0.0012625,0.0012625,0.0012625
127,6812.27,2.91009,1.0919,0.69777,0.74416,0.62653,0.61847,0.214,2.70381,1.07357,0.69634,0.0012526,0.0012526,0.0012526
128,6863.94,2.93237,1.15344,0.70146,0.74911,0.6252,0.63524,0.21973,2.67697,1.02297,0.69514,0.0012427,0.0012427,0.0012427
129,6915.35,2.90618,1.11602,0.69503,0.76019,0.6277,0.64323,0.22434,2.65026,1.01198,0.69438,0.0012328,0.0012328,0.0012328
130,6966.46,2.92603,1.14298,0.69914,0.72404,0.63781,0.61128,0.21011,2.68797,1.23015,0.69721,0.0012229,0.0012229,0.0012229
131,7022.01,2.85355,1.10529,0.70403,0.75132,0.62246,0.63838,0.21949,2.66403,1.0277,0.69517,0.001213,0.001213,0.001213
132,7074.49,2.92093,1.11481,0.69972,0.73902,0.63546,0.6268,0.21924,2.67321,1.09432,0.69552,0.0012031,0.0012031,0.0012031
133,7126.17,2.96572,1.12414,0.69842,0.74092,0.60992,0.62353,0.21479,2.64898,1.07832,0.69394,0.0011932,0.0011932,0.0011932
134,7177.98,2.92902,1.10665,0.69693,0.74459,0.62268,0.61757,0.2162,2.68409,1.01045,0.69542,0.0011833,0.0011833,0.0011833
135,7228.8,2.89718,1.08523,0.69414,0.75512,0.62784,0.62616,0.2151,2.71188,1.0329,0.69891,0.0011734,0.0011734,0.0011734
136,7279.86,2.88992,1.12042,0.70459,0.7526,0.63358,0.62589,0.22357,2.65083,1.04745,0.69555,0.0011635,0.0011635,0.0011635
137,7334.47,2.83,1.08427,0.70374,0.74255,0.62791,0.61302,0.21371,2.70348,1.07615,0.69503,0.0011536,0.0011536,0.0011536
138,7385.95,2.9006,1.13457,0.70073,0.75743,0.63151,0.6308,0.21843,2.70511,1.04369,0.69849,0.0011437,0.0011437,0.0011437
139,7449.52,2.90359,1.10977,0.69909,0.74932,0.62887,0.63151,0.22109,2.64873,1.04699,0.69487,0.0011338,0.0011338,0.0011338
140,7502.12,2.87545,1.06536,0.69865,0.75278,0.63568,0.63842,0.22535,2.6529,1.02639,0.69534,0.0011239,0.0011239,0.0011239
141,7554,2.87315,1.06989,0.70059,0.75835,0.62756,0.63702,0.22429,2.68172,0.99921,0.69743,0.001114,0.001114,0.001114
142,7606.69,2.84746,1.05378,0.69845,0.74822,0.6331,0.62384,0.21997,2.67073,1.07164,0.69691,0.0011041,0.0011041,0.0011041
143,7658.33,2.89481,1.08607,0.69902,0.73493,0.62271,0.60271,0.20874,2.74083,1.07076,0.69774,0.0010942,0.0010942,0.0010942
144,7710.5,2.88841,1.09172,0.6946,0.73739,0.62082,0.60407,0.20735,2.69202,1.06112,0.69616,0.0010843,0.0010843,0.0010843
145,7762.82,2.88348,1.11157,0.70293,0.75968,0.6257,0.63859,0.22169,2.67132,1.03296,0.69701,0.0010744,0.0010744,0.0010744
146,7814.74,2.90073,1.10575,0.6997,0.74368,0.62998,0.62208,0.21752,2.67532,1.05206,0.69508,0.0010645,0.0010645,0.0010645
147,7866.79,2.85679,1.10262,0.70286,0.75176,0.62859,0.637,0.22094,2.67973,1.04026,0.69628,0.0010546,0.0010546,0.0010546
148,7919.09,2.87413,1.08711,0.69972,0.71559,0.59545,0.57153,0.19375,2.75972,1.0195,0.69754,0.0010447,0.0010447,0.0010447
149,7971.26,2.82871,1.11537,0.70342,0.73823,0.61559,0.59812,0.20527,2.73053,1.01476,0.69932,0.0010348,0.0010348,0.0010348
150,8024.32,2.80684,1.11119,0.70061,0.73447,0.60921,0.61549,0.21753,2.66462,1.02639,0.69617,0.0010249,0.0010249,0.0010249
151,8090.35,2.83283,1.08296,0.70345,0.74461,0.63094,0.61816,0.21522,2.68455,1.0952,0.69615,0.001015,0.001015,0.001015
152,8141.23,2.88025,1.09239,0.69813,0.75795,0.63849,0.63838,0.22524,2.631,1.0344,0.69397,0.0010051,0.0010051,0.0010051
153,8192.19,2.88119,1.06675,0.69102,0.75063,0.63325,0.64923,0.22724,2.63961,1.01663,0.69439,0.0009952,0.0009952,0.0009952
154,8244.29,2.89851,1.10411,0.69824,0.76379,0.63867,0.64983,0.22791,2.62387,1.02688,0.6943,0.0009853,0.0009853,0.0009853
155,8300.71,2.92532,1.07561,0.69113,0.7566,0.64641,0.64479,0.22271,2.631,1.06305,0.69246,0.0009754,0.0009754,0.0009754
156,8354.74,2.8843,1.06728,0.69562,0.76536,0.64217,0.64941,0.22976,2.64337,1.00164,0.69433,0.0009655,0.0009655,0.0009655
157,8408.43,2.84432,1.08177,0.69785,0.76915,0.64124,0.65031,0.23179,2.61856,1.00207,0.6935,0.0009556,0.0009556,0.0009556
158,8462.71,2.86094,1.06022,0.69536,0.7615,0.64052,0.64533,0.23085,2.62542,1.03868,0.69384,0.0009457,0.0009457,0.0009457
159,8514.31,2.86777,1.05288,0.69262,0.75997,0.63803,0.63763,0.2299,2.63088,1.00475,0.69641,0.0009358,0.0009358,0.0009358
160,8566.14,2.87901,1.0719,0.70292,0.76062,0.63618,0.63806,0.22726,2.65283,1.01037,0.69444,0.0009259,0.0009259,0.0009259
161,8617.45,2.8591,1.06858,0.69199,0.76633,0.6363,0.64737,0.22756,2.61882,1.01874,0.69197,0.000916,0.000916,0.000916
162,8669.34,2.81436,1.07843,0.70334,0.76929,0.64685,0.65376,0.23172,2.63092,1.02042,0.69418,0.0009061,0.0009061,0.0009061
163,8720.6,2.86762,1.07138,0.69491,0.76257,0.62737,0.64683,0.23163,2.60873,0.99803,0.69329,0.0008962,0.0008962,0.0008962
164,8771.63,2.86969,1.05027,0.68984,0.77115,0.65092,0.65599,0.2347,2.61357,1.02064,0.69174,0.0008863,0.0008863,0.0008863
165,8822.44,2.87449,1.10189,0.70047,0.76758,0.64027,0.6472,0.23179,2.61852,1.01072,0.69285,0.0008764,0.0008764,0.0008764
166,8874.01,2.86871,1.02239,0.69552,0.76156,0.63369,0.63594,0.22643,2.67697,0.99023,0.69529,0.0008665,0.0008665,0.0008665
167,8925.06,2.83579,1.05173,0.69794,0.74035,0.62403,0.60596,0.20812,2.69936,1.02562,0.69582,0.0008566,0.0008566,0.0008566
168,8976.27,2.88684,1.05745,0.69275,0.76681,0.63187,0.63843,0.22815,2.63995,0.99089,0.6953,0.0008467,0.0008467,0.0008467
169,9028.17,2.84176,1.05441,0.70399,0.77097,0.64437,0.6532,0.23737,2.61524,0.98975,0.69423,0.0008368,0.0008368,0.0008368
170,9079.72,2.83889,1.096,0.70143,0.75745,0.63347,0.62735,0.22168,2.66916,1.01877,0.69606,0.0008269,0.0008269,0.0008269
171,9131.62,2.87883,1.07382,0.6999,0.76348,0.64141,0.64346,0.23015,2.60671,1.01958,0.69386,0.000817,0.000817,0.000817
172,9183.37,2.85987,1.06407,0.69163,0.76381,0.63404,0.65161,0.23355,2.64973,0.9861,0.69354,0.0008071,0.0008071,0.0008071
173,9234.98,2.86057,1.06907,0.6909,0.76465,0.64611,0.64829,0.23236,2.63154,1.02731,0.69294,0.0007972,0.0007972,0.0007972
174,9289.2,2.90083,1.07598,0.69262,0.75072,0.63439,0.62464,0.21995,2.6931,1.03582,0.69489,0.0007873,0.0007873,0.0007873
175,9345.76,2.88916,1.06449,0.69814,0.74525,0.62962,0.61284,0.21465,2.69044,1.00921,0.69403,0.0007774,0.0007774,0.0007774
176,9397.76,2.87859,1.07735,0.69575,0.7676,0.64985,0.65605,0.2367,2.61708,0.99699,0.69254,0.0007675,0.0007675,0.0007675
177,9448.62,2.87064,1.07558,0.6992,0.76665,0.63944,0.65635,0.23518,2.60419,0.9908,0.69132,0.0007576,0.0007576,0.0007576
178,9499.44,2.87909,1.05993,0.69326,0.76366,0.63614,0.64667,0.23404,2.62484,0.98324,0.69327,0.0007477,0.0007477,0.0007477
179,9550.6,2.82458,1.04842,0.69968,0.76958,0.64636,0.6563,0.23415,2.61787,1.02065,0.69324,0.0007378,0.0007378,0.0007378
180,9601.62,2.79493,1.0593,0.70225,0.75115,0.62731,0.62455,0.22155,2.65366,1.01568,0.69322,0.0007279,0.0007279,0.0007279
181,9666.09,2.84925,1.05274,0.69662,0.7612,0.62773,0.64374,0.22704,2.66168,1.01758,0.69468,0.000718,0.000718,0.000718
182,9716.85,2.83032,1.05096,0.69782,0.75648,0.63073,0.63335,0.22565,2.63849,1.00747,0.6937,0.0007081,0.0007081,0.0007081
183,9767.77,2.90362,1.06412,0.6895,0.77529,0.64497,0.65677,0.23642,2.61989,0.9882,0.69394,0.0006982,0.0006982,0.0006982
184,9821.63,2.8456,1.06539,0.69559,0.76493,0.64261,0.64477,0.23369,2.60819,1.00035,0.6923,0.0006883,0.0006883,0.0006883
